lat,lon,cams_xco2
-89.5,-93.5,403.58633
-89.5,-92.5,403.58633
-89.5,-91.5,403.58633
-89.5,-90.5,403.5864
-89.5,-89.5,403.5864
-89.5,-88.5,403.5864
-89.5,-87.5,403.58633
-89.5,-86.5,403.5864
-89.5,-85.5,403.58633
-89.5,-84.5,403.5864
-89.5,-83.5,403.58633
-89.5,-82.5,403.5864
-89.5,-81.5,403.58633
-89.5,-80.5,403.5864
-89.5,-79.5,403.58633
-89.5,-78.5,403.5864
-89.5,-77.5,403.58643
-89.5,-76.5,403.5864
-89.5,-75.5,403.5864
-89.5,-74.5,403.58643
-89.5,-73.5,403.5864
-89.5,-72.5,403.58643
-89.5,-71.5,403.60373
-89.5,-70.5,403.60373
-89.5,-69.5,403.60373
-89.5,-68.5,403.60367
-89.5,-67.5,403.60373
-89.5,-66.5,403.60376
-89.5,-65.5,403.60373
-89.5,-64.5,403.60376
-89.5,-63.5,403.60376
-89.5,-62.5,403.60376
-89.5,-61.5,403.60376
-89.5,-60.5,403.60382
-89.5,-59.5,403.60382
-89.5,-58.5,403.60382
-89.5,-57.5,403.60382
-89.5,-56.5,403.60382
-89.5,-55.5,403.60385
-89.5,-54.5,403.60385
-89.5,-53.5,403.60385
-89.5,-52.5,403.60385
-89.5,-51.5,403.60388
-89.5,-50.5,403.60385
-89.5,-49.5,403.60388
-89.5,-48.5,403.60388
-89.5,-47.5,403.60394
-89.5,-46.5,403.60394
-89.5,-45.5,403.60394
-89.5,-44.5,403.60394
-89.5,-43.5,403.60394
-89.5,-42.5,403.60394
-89.5,-41.5,403.60397
-89.5,-40.5,403.60397
-89.5,-39.5,403.60403
-89.5,-38.5,403.60403
-89.5,-37.5,403.60403
-89.5,-36.5,403.60403
-89.5,-35.5,403.6041
-89.5,-34.5,403.60406
-89.5,-33.5,403.6041
-89.5,-32.5,403.6041
-89.5,-31.5,403.6041
-89.5,-30.5,403.6041
-89.5,-29.5,403.6042
-89.5,-28.5,403.6042
-89.5,-27.5,403.6042
-89.5,-26.5,403.6042
-89.5,-25.5,403.6042
-89.5,-24.5,403.60425
-89.5,-23.5,403.60428
-89.5,-22.5,403.60428
-89.5,-21.5,403.60428
-89.5,-20.5,403.60428
-89.5,-19.5,403.60437
-89.5,-18.5,403.60437
-89.5,-17.5,403.60437
-89.5,-16.5,403.60437
-89.5,-15.5,403.60437
-89.5,-14.5,403.60446
-89.5,-13.5,403.60446
-89.5,-12.5,403.60446
-89.5,-11.5,403.6045
-89.5,-10.5,403.60446
-89.5,-9.5,403.6045
-89.5,-8.5,403.60452
-89.5,-7.5,403.60452
-89.5,-6.5,403.60452
-89.5,-5.5,403.60458
-89.5,-4.5,403.60458
-89.5,-3.5,403.6046
-89.5,-2.5,403.60468
-89.5,-1.5,403.6046
-89.5,-0.5,403.6047
-89.5,0.5,403.57846
-89.5,1.5,403.57846
-89.5,2.5,403.57846
-89.5,3.5,403.57852
-89.5,4.5,403.57852
-89.5,5.5,403.57855
-89.5,6.5,403.57855
-89.5,7.5,403.57852
-89.5,8.5,403.57852
-89.5,9.5,403.57852
-89.5,10.5,403.57855
-89.5,11.5,403.57855
-89.5,12.5,403.57855
-89.5,13.5,403.57858
-89.5,14.5,403.57858
-89.5,15.5,403.57858
-89.5,16.5,403.57858
-89.5,17.5,403.57864
-89.5,18.5,403.57864
-89.5,19.5,403.57864
-89.5,20.5,403.57864
-89.5,21.5,403.57864
-89.5,22.5,403.57867
-89.5,23.5,403.57874
-89.5,24.5,403.57874
-89.5,25.5,403.57874
-89.5,26.5,403.57874
-89.5,27.5,403.57874
-89.5,28.5,403.57874
-89.5,29.5,403.57867
-89.5,30.5,403.57877
-89.5,31.5,403.57874
-89.5,32.5,403.57874
-89.5,33.5,403.57877
-89.5,34.5,403.57877
-89.5,35.5,403.57877
-89.5,36.5,403.57877
-89.5,37.5,403.5788
-89.5,38.5,403.5788
-89.5,39.5,403.5788
-89.5,40.5,403.57886
-89.5,41.5,403.57886
-89.5,42.5,403.57886
-89.5,43.5,403.57886
-89.5,44.5,403.57886
-89.5,45.5,403.5789
-89.5,46.5,403.5789
-89.5,47.5,403.5789
-89.5,48.5,403.5789
-89.5,49.5,403.57895
-89.5,50.5,403.57895
-89.5,51.5,403.57895
-89.5,52.5,403.57895
-89.5,53.5,403.57895
-89.5,54.5,403.57898
-89.5,55.5,403.57895
-89.5,56.5,403.57895
-89.5,57.5,403.57895
-89.5,58.5,403.5789
-89.5,59.5,403.57895
-89.5,60.5,403.57898
-89.5,61.5,403.57898
-89.5,62.5,403.57898
-89.5,63.5,403.57898
-89.5,64.5,403.57898
-89.5,65.5,403.579
-89.5,66.5,403.57898
-89.5,67.5,403.579
-89.5,68.5,403.57898
-89.5,69.5,403.579
-89.5,70.5,403.57898
-89.5,71.5,403.579
-89.5,72.5,403.55475
-89.5,73.5,403.55472
-89.5,74.5,403.55475
-89.5,75.5,403.55472
-89.5,76.5,403.55472
-89.5,77.5,403.55472
-89.5,78.5,403.55466
-89.5,79.5,403.55466
-89.5,80.5,403.55466
-89.5,81.5,403.55466
-89.5,82.5,403.55466
-89.5,83.5,403.55463
-89.5,84.5,403.55463
-89.5,85.5,403.55463
-89.5,86.5,403.55463
-89.5,87.5,403.55457
-89.5,88.5,403.55457
-89.5,89.5,403.55453
-89.5,90.5,403.55457
-89.5,91.5,403.55453
-89.5,92.5,403.55453
-89.5,93.5,403.55453
-89.5,94.5,403.55453
-89.5,95.5,403.5545
-89.5,96.5,403.55453
-89.5,97.5,403.5545
-89.5,98.5,403.55444
-89.5,99.5,403.55444
-89.5,100.5,403.55444
-89.5,101.5,403.55444
-89.5,102.5,403.55444
-89.5,103.5,403.55444
-89.5,104.5,403.55444
-89.5,105.5,403.5544
-89.5,106.5,403.55444
-89.5,107.5,403.55435
-89.5,108.5,403.5544
-89.5,109.5,403.5544
-89.5,110.5,403.5544
-89.5,111.5,403.5544
-89.5,112.5,403.5544
-89.5,113.5,403.5544
-89.5,114.5,403.55435
-89.5,115.5,403.55432
-89.5,116.5,403.55435
-89.5,117.5,403.55435
-89.5,118.5,403.55435
-89.5,119.5,403.55432
-89.5,120.5,403.55432
-89.5,121.5,403.55432
-89.5,122.5,403.55432
-89.5,123.5,403.55432
-89.5,124.5,403.5543
-89.5,125.5,403.55432
-89.5,126.5,403.5543
-89.5,127.5,403.5543
-89.5,128.5,403.5543
-89.5,129.5,403.5543
-89.5,130.5,403.55423
-89.5,131.5,403.55423
-89.5,132.5,403.55423
-89.5,133.5,403.55423
-89.5,134.5,403.55423
-89.5,135.5,403.55423
-89.5,136.5,403.5542
-89.5,137.5,403.5542
-89.5,138.5,403.5542
-89.5,139.5,403.55423
-89.5,140.5,403.55414
-89.5,141.5,403.5542
-89.5,142.5,403.5542
-89.5,143.5,403.55423
-89.5,144.5,403.55515
-89.5,145.5,403.55515
-89.5,146.5,403.55508
-89.5,147.5,403.55508
-89.5,148.5,403.55505
-89.5,149.5,403.55505
-89.5,150.5,403.55508
-89.5,151.5,403.55505
-89.5,152.5,403.55502
-89.5,153.5,403.55502
-89.5,154.5,403.55502
-89.5,155.5,403.55502
-89.5,156.5,403.55502
-89.5,157.5,403.55502
-89.5,158.5,403.55496
-89.5,159.5,403.55493
-89.5,160.5,403.55493
-89.5,161.5,403.55493
-89.5,162.5,403.55493
-89.5,163.5,403.55493
-89.5,164.5,403.55493
-89.5,165.5,403.5548
-89.5,166.5,403.55484
-89.5,167.5,403.55484
-89.5,168.5,403.55484
-89.5,169.5,403.5548
-89.5,170.5,403.5548
-89.5,171.5,403.5548
-89.5,172.5,403.5548
-89.5,173.5,403.5548
-89.5,174.5,403.5548
-89.5,175.5,403.55475
-89.5,176.5,403.55472
-89.5,177.5,403.55475
-89.5,178.5,403.55472
-89.5,179.5,403.55472
-88.5,-179.5,403.5309
-88.5,-178.5,403.5309
-88.5,-177.5,403.5309
-88.5,-176.5,403.5309
-88.5,-175.5,403.53085
-88.5,-174.5,403.5309
-88.5,-173.5,403.5309
-88.5,-172.5,403.5309
-88.5,-171.5,403.53085
-88.5,-170.5,403.53085
-88.5,-169.5,403.53085
-88.5,-168.5,403.53085
-88.5,-167.5,403.53085
-88.5,-166.5,403.53085
-88.5,-165.5,403.53085
-88.5,-164.5,403.5309
-88.5,-163.5,403.54944
-88.5,-162.5,403.54944
-88.5,-161.5,403.54944
-88.5,-160.5,403.54944
-88.5,-159.5,403.5494
-88.5,-158.5,403.5494
-88.5,-157.5,403.5494
-88.5,-156.5,403.54944
-88.5,-155.5,403.54944
-88.5,-154.5,403.54944
-88.5,-153.5,403.55518
-88.5,-152.5,403.55518
-88.5,-151.5,403.55518
-88.5,-150.5,403.55524
-88.5,-149.5,403.55518
-88.5,-148.5,403.55518
-88.5,-147.5,403.55518
-88.5,-146.5,403.55524
-88.5,-145.5,403.55527
-88.5,-144.5,403.55524
-88.5,-143.5,403.55524
-88.5,-142.5,403.55524
-88.5,-141.5,403.55527
-88.5,-140.5,403.55527
-88.5,-139.5,403.55524
-88.5,-138.5,403.55524
-88.5,-137.5,403.55524
-88.5,-136.5,403.55524
-88.5,-135.5,403.55527
-88.5,-134.5,403.55527
-88.5,-133.5,403.5706
-88.5,-132.5,403.5706
-88.5,-131.5,403.5707
-88.5,-130.5,403.5707
-88.5,-129.5,403.57077
-88.5,-128.5,403.5708
-88.5,-127.5,403.5709
-88.5,-126.5,403.57092
-88.5,-125.5,403.57092
-88.5,-124.5,403.571
-88.5,-123.5,403.59726
-88.5,-122.5,403.59735
-88.5,-121.5,403.5973
-88.5,-120.5,403.59735
-88.5,-119.5,403.59738
-88.5,-118.5,403.59735
-88.5,-117.5,403.59735
-88.5,-116.5,403.59738
-88.5,-115.5,403.59738
-88.5,-114.5,403.59738
-88.5,-113.5,403.59744
-88.5,-112.5,403.59738
-88.5,-111.5,403.59744
-88.5,-110.5,403.59744
-88.5,-109.5,403.59738
-88.5,-108.5,403.59738
-88.5,-107.5,403.59744
-88.5,-106.5,403.59744
-88.5,-105.5,403.59744
-88.5,-104.5,403.59747
-88.5,-103.5,403.59738
-88.5,-102.5,403.59744
-88.5,-101.5,403.59744
-88.5,-100.5,403.59747
-88.5,-99.5,403.59744
-88.5,-98.5,403.59738
-88.5,-97.5,403.59744
-88.5,-96.5,403.59744
-88.5,-95.5,403.59747
-88.5,-94.5,403.59744
-88.5,-93.5,403.59744
-88.5,-92.5,403.59744
-88.5,-91.5,403.63507
-88.5,-90.5,403.63507
-88.5,-89.5,403.63507
-88.5,-88.5,403.6351
-88.5,-87.5,403.63507
-88.5,-86.5,403.6351
-88.5,-85.5,403.63507
-88.5,-84.5,403.63507
-88.5,-83.5,403.63507
-88.5,-82.5,403.6351
-88.5,-81.5,403.61795
-88.5,-80.5,403.61795
-88.5,-79.5,403.61795
-88.5,-78.5,403.61798
-88.5,-77.5,403.61795
-88.5,-76.5,403.61798
-88.5,-75.5,403.61798
-88.5,-74.5,403.61798
-88.5,-73.5,403.61798
-88.5,-72.5,403.61798
-88.5,-71.5,403.61798
-88.5,-70.5,403.61798
-88.5,-69.5,403.618
-88.5,-68.5,403.61798
-88.5,-67.5,403.61798
-88.5,-66.5,403.61798
-88.5,-65.5,403.618
-88.5,-64.5,403.61798
-88.5,-63.5,403.61798
-88.5,-62.5,403.61798
-88.5,-61.5,403.64276
-88.5,-60.5,403.64276
-88.5,-59.5,403.64273
-88.5,-58.5,403.64276
-88.5,-57.5,403.64273
-88.5,-56.5,403.64273
-88.5,-55.5,403.64276
-88.5,-54.5,403.64276
-88.5,-53.5,403.64276
-88.5,-52.5,403.64273
-88.5,-51.5,403.62875
-88.5,-50.5,403.6288
-88.5,-49.5,403.62885
-88.5,-48.5,403.6289
-88.5,-47.5,403.6289
-88.5,-46.5,403.62894
-88.5,-45.5,403.62894
-88.5,-44.5,403.62903
-88.5,-43.5,403.62903
-88.5,-42.5,403.62903
-88.5,-41.5,403.62903
-88.5,-40.5,403.62906
-88.5,-39.5,403.62912
-88.5,-38.5,403.62912
-88.5,-37.5,403.62912
-88.5,-36.5,403.62915
-88.5,-35.5,403.62918
-88.5,-34.5,403.62918
-88.5,-33.5,403.62924
-88.5,-32.5,403.62918
-88.5,-31.5,403.62924
-88.5,-30.5,403.62927
-88.5,-29.5,403.62933
-88.5,-28.5,403.62933
-88.5,-27.5,403.62933
-88.5,-26.5,403.62936
-88.5,-25.5,403.62936
-88.5,-24.5,403.6294
-88.5,-23.5,403.62936
-88.5,-22.5,403.6294
-88.5,-21.5,403.6294
-88.5,-20.5,403.62946
-88.5,-19.5,403.6298
-88.5,-18.5,403.6298
-88.5,-17.5,403.62988
-88.5,-16.5,403.6299
-88.5,-15.5,403.62997
-88.5,-14.5,403.63
-88.5,-13.5,403.63
-88.5,-12.5,403.63007
-88.5,-11.5,403.6301
-88.5,-10.5,403.63013
-88.5,-9.5,403.6066
-88.5,-8.5,403.6066
-88.5,-7.5,403.60663
-88.5,-6.5,403.6067
-88.5,-5.5,403.60675
-88.5,-4.5,403.60675
-88.5,-3.5,403.60684
-88.5,-2.5,403.6069
-88.5,-1.5,403.6069
-88.5,-0.5,403.60696
-88.5,0.5,403.60703
-88.5,1.5,403.60706
-88.5,2.5,403.60712
-88.5,3.5,403.60712
-88.5,4.5,403.60718
-88.5,5.5,403.60727
-88.5,6.5,403.60733
-88.5,7.5,403.60736
-88.5,8.5,403.60736
-88.5,9.5,403.6074
-88.5,10.5,403.60098
-88.5,11.5,403.601
-88.5,12.5,403.60107
-88.5,13.5,403.6011
-88.5,14.5,403.60117
-88.5,15.5,403.60123
-88.5,16.5,403.6012
-88.5,17.5,403.6013
-88.5,18.5,403.60132
-88.5,19.5,403.60138
-88.5,20.5,403.57452
-88.5,21.5,403.57452
-88.5,22.5,403.5746
-88.5,23.5,403.57462
-88.5,24.5,403.5746
-88.5,25.5,403.57462
-88.5,26.5,403.57465
-88.5,27.5,403.57465
-88.5,28.5,403.57474
-88.5,29.5,403.57474
-88.5,30.5,403.5747
-88.5,31.5,403.5747
-88.5,32.5,403.57474
-88.5,33.5,403.5748
-88.5,34.5,403.5748
-88.5,35.5,403.5748
-88.5,36.5,403.5748
-88.5,37.5,403.5748
-88.5,38.5,403.5748
-88.5,39.5,403.57483
-88.5,40.5,403.5748
-88.5,41.5,403.5748
-88.5,42.5,403.5748
-88.5,43.5,403.57486
-88.5,44.5,403.57483
-88.5,45.5,403.57483
-88.5,46.5,403.5748
-88.5,47.5,403.57483
-88.5,48.5,403.57483
-88.5,49.5,403.57483
-88.5,50.5,403.57483
-88.5,51.5,403.57483
-88.5,52.5,403.54865
-88.5,53.5,403.54858
-88.5,54.5,403.54858
-88.5,55.5,403.54855
-88.5,56.5,403.5485
-88.5,57.5,403.54846
-88.5,58.5,403.5484
-88.5,59.5,403.5484
-88.5,60.5,403.54837
-88.5,61.5,403.54834
-88.5,62.5,403.55188
-88.5,63.5,403.5518
-88.5,64.5,403.5518
-88.5,65.5,403.55176
-88.5,66.5,403.55173
-88.5,67.5,403.55176
-88.5,68.5,403.55173
-88.5,69.5,403.55167
-88.5,70.5,403.55167
-88.5,71.5,403.55164
-88.5,72.5,403.55157
-88.5,73.5,403.55154
-88.5,74.5,403.55154
-88.5,75.5,403.55154
-88.5,76.5,403.55145
-88.5,77.5,403.55145
-88.5,78.5,403.55145
-88.5,79.5,403.55142
-88.5,80.5,403.55136
-88.5,81.5,403.55136
-88.5,82.5,403.53644
-88.5,83.5,403.53635
-88.5,84.5,403.53635
-88.5,85.5,403.53635
-88.5,86.5,403.53632
-88.5,87.5,403.53622
-88.5,88.5,403.53622
-88.5,89.5,403.53622
-88.5,90.5,403.53613
-88.5,91.5,403.53604
-88.5,92.5,403.5372
-88.5,93.5,403.53717
-88.5,94.5,403.53717
-88.5,95.5,403.53708
-88.5,96.5,403.53708
-88.5,97.5,403.53708
-88.5,98.5,403.537
-88.5,99.5,403.537
-88.5,100.5,403.53696
-88.5,101.5,403.5369
-88.5,102.5,403.5369
-88.5,103.5,403.5368
-88.5,104.5,403.53677
-88.5,105.5,403.53674
-88.5,106.5,403.53674
-88.5,107.5,403.53674
-88.5,108.5,403.53668
-88.5,109.5,403.53668
-88.5,110.5,403.53668
-88.5,111.5,403.5366
-88.5,112.5,403.5366
-88.5,113.5,403.53656
-88.5,114.5,403.53653
-88.5,115.5,403.53647
-88.5,116.5,403.53644
-88.5,117.5,403.53644
-88.5,118.5,403.53638
-88.5,119.5,403.53638
-88.5,120.5,403.53638
-88.5,121.5,403.53635
-88.5,122.5,403.53635
-88.5,123.5,403.53632
-88.5,124.5,403.5289
-88.5,125.5,403.52884
-88.5,126.5,403.52884
-88.5,127.5,403.5288
-88.5,128.5,403.52872
-88.5,129.5,403.52872
-88.5,130.5,403.52863
-88.5,131.5,403.52863
-88.5,132.5,403.5286
-88.5,133.5,403.52856
-88.5,134.5,403.53574
-88.5,135.5,403.5357
-88.5,136.5,403.5357
-88.5,137.5,403.53564
-88.5,138.5,403.5356
-88.5,139.5,403.5356
-88.5,140.5,403.53558
-88.5,141.5,403.53558
-88.5,142.5,403.53552
-88.5,143.5,403.5355
-88.5,144.5,403.53543
-88.5,145.5,403.5354
-88.5,146.5,403.5354
-88.5,147.5,403.53537
-88.5,148.5,403.5354
-88.5,149.5,403.53537
-88.5,150.5,403.53528
-88.5,151.5,403.53528
-88.5,152.5,403.53528
-88.5,153.5,403.53522
-88.5,154.5,403.5251
-88.5,155.5,403.5251
-88.5,156.5,403.5251
-88.5,157.5,403.525
-88.5,158.5,403.52505
-88.5,159.5,403.52505
-88.5,160.5,403.525
-88.5,161.5,403.525
-88.5,162.5,403.525
-88.5,163.5,403.52496
-88.5,164.5,403.53107
-88.5,165.5,403.53107
-88.5,166.5,403.53104
-88.5,167.5,403.531
-88.5,168.5,403.531
-88.5,169.5,403.531
-88.5,170.5,403.53094
-88.5,171.5,403.531
-88.5,172.5,403.53094
-88.5,173.5,403.53094
-88.5,174.5,403.53094
-88.5,175.5,403.5309
-88.5,176.5,403.53094
-88.5,177.5,403.53094
-88.5,178.5,403.5309
-88.5,179.5,403.5309
-87.5,-179.5,403.53293
-87.5,-178.5,403.53293
-87.5,-177.5,403.53293
-87.5,-176.5,403.53287
-87.5,-175.5,403.53287
-87.5,-174.5,403.53287
-87.5,-173.5,403.53284
-87.5,-172.5,403.59244
-87.5,-171.5,403.59235
-87.5,-170.5,403.59213
-87.5,-169.5,403.59204
-87.5,-168.5,403.59195
-87.5,-167.5,403.59177
-87.5,-166.5,403.5917
-87.5,-165.5,403.59152
-87.5,-164.5,403.5915
-87.5,-163.5,403.59143
-87.5,-162.5,403.5913
-87.5,-161.5,403.59122
-87.5,-160.5,403.59113
-87.5,-159.5,403.591
-87.5,-158.5,403.591
-87.5,-157.5,403.591
-87.5,-156.5,403.59097
-87.5,-155.5,403.59085
-87.5,-154.5,403.59085
-87.5,-153.5,403.6143
-87.5,-152.5,403.6143
-87.5,-151.5,403.61444
-87.5,-150.5,403.61447
-87.5,-149.5,403.6146
-87.5,-148.5,403.6147
-87.5,-147.5,403.61478
-87.5,-146.5,403.61487
-87.5,-145.5,403.615
-87.5,-144.5,403.61508
-87.5,-143.5,403.6152
-87.5,-142.5,403.61533
-87.5,-141.5,403.61545
-87.5,-140.5,403.61557
-87.5,-139.5,403.61572
-87.5,-138.5,403.61588
-87.5,-137.5,403.61606
-87.5,-136.5,403.6162
-87.5,-135.5,403.6164
-87.5,-134.5,403.61658
-87.5,-133.5,403.60886
-87.5,-132.5,403.60904
-87.5,-131.5,403.60916
-87.5,-130.5,403.60938
-87.5,-129.5,403.6095
-87.5,-128.5,403.60962
-87.5,-127.5,403.6098
-87.5,-126.5,403.61
-87.5,-125.5,403.6102
-87.5,-124.5,403.61035
-87.5,-123.5,403.61053
-87.5,-122.5,403.6107
-87.5,-121.5,403.61087
-87.5,-120.5,403.61105
-87.5,-119.5,403.61127
-87.5,-118.5,403.61148
-87.5,-117.5,403.61163
-87.5,-116.5,403.6119
-87.5,-115.5,403.61206
-87.5,-114.5,403.6168
-87.5,-113.5,403.61673
-87.5,-112.5,403.6168
-87.5,-111.5,403.61685
-87.5,-110.5,403.61685
-87.5,-109.5,403.61682
-87.5,-108.5,403.6169
-87.5,-107.5,403.6169
-87.5,-106.5,403.61694
-87.5,-105.5,403.617
-87.5,-104.5,403.617
-87.5,-103.5,403.61703
-87.5,-102.5,403.61703
-87.5,-101.5,403.61713
-87.5,-100.5,403.67673
-87.5,-99.5,403.67673
-87.5,-98.5,403.67667
-87.5,-97.5,403.67664
-87.5,-96.5,403.67657
-87.5,-95.5,403.67657
-87.5,-94.5,403.67654
-87.5,-93.5,403.67648
-87.5,-92.5,403.67648
-87.5,-91.5,403.67645
-87.5,-90.5,403.67642
-87.5,-89.5,403.67636
-87.5,-88.5,403.67636
-87.5,-87.5,403.67636
-87.5,-86.5,403.67636
-87.5,-85.5,403.67636
-87.5,-84.5,403.67633
-87.5,-83.5,403.67633
-87.5,-82.5,403.67627
-87.5,-81.5,403.67282
-87.5,-80.5,403.67276
-87.5,-79.5,403.67282
-87.5,-78.5,403.67282
-87.5,-77.5,403.67285
-87.5,-76.5,403.67282
-87.5,-75.5,403.67282
-87.5,-74.5,403.67285
-87.5,-73.5,403.67285
-87.5,-72.5,403.6729
-87.5,-71.5,403.6729
-87.5,-70.5,403.6729
-87.5,-69.5,403.67294
-87.5,-68.5,403.67294
-87.5,-67.5,403.67294
-87.5,-66.5,403.67294
-87.5,-65.5,403.67297
-87.5,-64.5,403.67297
-87.5,-63.5,403.67307
-87.5,-62.5,403.67303
-87.5,-61.5,403.675
-87.5,-60.5,403.675
-87.5,-59.5,403.675
-87.5,-58.5,403.67496
-87.5,-57.5,403.67496
-87.5,-56.5,403.675
-87.5,-55.5,403.67505
-87.5,-54.5,403.675
-87.5,-53.5,403.675
-87.5,-52.5,403.67505
-87.5,-51.5,403.67505
-87.5,-50.5,403.67505
-87.5,-49.5,403.67505
-87.5,-48.5,403.67508
-87.5,-47.5,403.67508
-87.5,-46.5,403.67508
-87.5,-45.5,403.67508
-87.5,-44.5,403.67508
-87.5,-43.5,403.67514
-87.5,-42.5,403.65155
-87.5,-41.5,403.65164
-87.5,-40.5,403.65164
-87.5,-39.5,403.65164
-87.5,-38.5,403.6517
-87.5,-37.5,403.6517
-87.5,-36.5,403.6517
-87.5,-35.5,403.6518
-87.5,-34.5,403.65186
-87.5,-33.5,403.6519
-87.5,-32.5,403.65186
-87.5,-31.5,403.6519
-87.5,-30.5,403.65192
-87.5,-29.5,403.65198
-87.5,-28.5,403.65076
-87.5,-27.5,403.65082
-87.5,-26.5,403.65094
-87.5,-25.5,403.65097
-87.5,-24.5,403.65106
-87.5,-23.5,403.65115
-87.5,-22.5,403.65128
-87.5,-21.5,403.65134
-87.5,-20.5,403.6514
-87.5,-19.5,403.65146
-87.5,-18.5,403.65155
-87.5,-17.5,403.65164
-87.5,-16.5,403.65167
-87.5,-15.5,403.65176
-87.5,-14.5,403.6519
-87.5,-13.5,403.6519
-87.5,-12.5,403.652
-87.5,-11.5,403.65207
-87.5,-10.5,403.65213
-87.5,-9.5,403.62445
-87.5,-8.5,403.62448
-87.5,-7.5,403.62466
-87.5,-6.5,403.6247
-87.5,-5.5,403.62482
-87.5,-4.5,403.6249
-87.5,-3.5,403.625
-87.5,-2.5,403.62503
-87.5,-1.5,403.6252
-87.5,-0.5,403.62524
-87.5,0.5,403.62534
-87.5,1.5,403.6254
-87.5,2.5,403.62555
-87.5,3.5,403.62564
-87.5,4.5,403.62567
-87.5,5.5,403.62582
-87.5,6.5,403.62585
-87.5,7.5,403.62595
-87.5,8.5,403.62598
-87.5,9.5,403.62604
-87.5,10.5,403.59323
-87.5,11.5,403.59332
-87.5,12.5,403.5934
-87.5,13.5,403.59354
-87.5,14.5,403.59363
-87.5,15.5,403.59372
-87.5,16.5,403.59384
-87.5,17.5,403.59387
-87.5,18.5,403.59396
-87.5,19.5,403.59406
-87.5,20.5,403.59415
-87.5,21.5,403.5942
-87.5,22.5,403.5943
-87.5,23.5,403.59436
-87.5,24.5,403.59442
-87.5,25.5,403.5945
-87.5,26.5,403.5946
-87.5,27.5,403.59464
-87.5,28.5,403.59473
-87.5,29.5,403.5691
-87.5,30.5,403.5691
-87.5,31.5,403.56918
-87.5,32.5,403.56918
-87.5,33.5,403.56918
-87.5,34.5,403.5692
-87.5,35.5,403.5692
-87.5,36.5,403.5692
-87.5,37.5,403.56927
-87.5,38.5,403.56927
-87.5,39.5,403.56927
-87.5,40.5,403.56927
-87.5,41.5,403.56927
-87.5,42.5,403.5693
-87.5,43.5,403.5469
-87.5,44.5,403.54678
-87.5,45.5,403.54678
-87.5,46.5,403.54675
-87.5,47.5,403.5467
-87.5,48.5,403.54663
-87.5,49.5,403.54663
-87.5,50.5,403.54654
-87.5,51.5,403.54648
-87.5,52.5,403.54642
-87.5,53.5,403.54633
-87.5,54.5,403.54626
-87.5,55.5,403.5462
-87.5,56.5,403.54614
-87.5,57.5,403.54605
-87.5,58.5,403.546
-87.5,59.5,403.5459
-87.5,60.5,403.54584
-87.5,61.5,403.54578
