lat,lon,cams_xco2
-89.5,-35.5,410.61005
-89.5,-34.5,410.61005
-89.5,-33.5,410.61014
-89.5,-32.5,410.61014
-89.5,-31.5,410.6102
-89.5,-30.5,410.6102
-89.5,-29.5,410.61023
-89.5,-28.5,410.61032
-89.5,-27.5,410.61032
-89.5,-26.5,410.61032
-89.5,-25.5,410.61032
-89.5,-24.5,410.6104
-89.5,-23.5,410.61044
-89.5,-22.5,410.61044
-89.5,-21.5,410.61047
-89.5,-20.5,410.61053
-89.5,-19.5,410.61057
-89.5,-18.5,410.61057
-89.5,-17.5,410.61066
-89.5,-16.5,410.61063
-89.5,-15.5,410.61066
-89.5,-14.5,410.6107
-89.5,-13.5,410.61075
-89.5,-12.5,410.61078
-89.5,-11.5,410.61084
-89.5,-10.5,410.61084
-89.5,-9.5,410.61084
-89.5,-8.5,410.61087
-89.5,-7.5,410.6109
-89.5,-6.5,410.61096
-89.5,-5.5,410.61096
-89.5,-4.5,410.611
-89.5,-3.5,410.61105
-89.5,-2.5,410.61108
-89.5,-1.5,410.61108
-89.5,-0.5,410.61108
-89.5,0.5,410.58374
-89.5,1.5,410.58377
-89.5,2.5,410.58377
-89.5,3.5,410.58386
-89.5,4.5,410.58386
-89.5,5.5,410.58386
-89.5,6.5,410.58386
-89.5,7.5,410.5839
-89.5,8.5,410.5839
-89.5,9.5,410.58398
-89.5,10.5,410.58398
-89.5,11.5,410.58405
-89.5,12.5,410.58405
-89.5,13.5,410.58408
-89.5,14.5,410.58408
-89.5,15.5,410.58417
-89.5,16.5,410.58417
-89.5,17.5,410.5841
-89.5,18.5,410.58417
-89.5,19.5,410.5842
-89.5,20.5,410.58426
-89.5,21.5,410.5842
-89.5,22.5,410.5842
-89.5,23.5,410.5843
-89.5,24.5,410.5843
-89.5,25.5,410.5843
-89.5,26.5,410.58432
-89.5,27.5,410.58438
-89.5,28.5,410.58438
-89.5,29.5,410.58438
-89.5,30.5,410.58438
-89.5,31.5,410.58438
-89.5,32.5,410.5844
-89.5,33.5,410.58447
-89.5,34.5,410.58447
-89.5,35.5,410.5844
-89.5,36.5,410.5845
-89.5,37.5,410.58453
-89.5,38.5,410.5845
-89.5,39.5,410.58453
-89.5,40.5,410.58453
-89.5,41.5,410.5845
-89.5,42.5,410.5845
-89.5,43.5,410.5846
-89.5,44.5,410.5846
-89.5,45.5,410.58453
-89.5,46.5,410.5846
-89.5,47.5,410.5846
-89.5,48.5,410.5846
-89.5,49.5,410.5846
-89.5,50.5,410.5846
-89.5,51.5,410.5846
-89.5,52.5,410.58463
-89.5,53.5,410.5846
-89.5,54.5,410.5846
-89.5,55.5,410.58463
-89.5,56.5,410.5846
-89.5,57.5,410.58463
-89.5,58.5,410.58463
-89.5,59.5,410.58463
-89.5,60.5,410.58463
-89.5,61.5,410.58463
-89.5,62.5,410.5846
-89.5,63.5,410.5846
-89.5,64.5,410.5846
-89.5,65.5,410.5846
-89.5,66.5,410.5846
-89.5,67.5,410.5846
-89.5,68.5,410.5846
-89.5,69.5,410.58453
-89.5,70.5,410.58453
-89.5,71.5,410.58463
-89.5,72.5,410.55942
-89.5,73.5,410.5594
-89.5,74.5,410.55933
-89.5,75.5,410.55933
-89.5,76.5,410.55923
-89.5,77.5,410.55923
-89.5,78.5,410.5592
-89.5,79.5,410.55917
-89.5,80.5,410.55917
-89.5,81.5,410.55908
-89.5,82.5,410.55908
-89.5,83.5,410.55902
-89.5,84.5,410.559
-89.5,85.5,410.559
-89.5,86.5,410.5589
-89.5,87.5,410.5589
-89.5,88.5,410.5588
-89.5,89.5,410.55878
-89.5,90.5,410.5587
-89.5,91.5,410.5587
-89.5,92.5,410.55865
-89.5,93.5,410.5586
-89.5,94.5,410.55856
-89.5,95.5,410.55856
-89.5,96.5,410.55853
-89.5,97.5,410.55847
-89.5,98.5,410.55844
-89.5,99.5,410.55838
-89.5,100.5,410.55835
-89.5,101.5,410.55832
-89.5,102.5,410.55826
-89.5,103.5,410.55823
-89.5,104.5,410.55817
-89.5,105.5,410.55814
-89.5,106.5,410.5581
-89.5,107.5,410.55804
-89.5,108.5,410.558
-89.5,109.5,410.558
-89.5,110.5,410.55795
-89.5,111.5,410.55792
-89.5,112.5,410.5579
-89.5,113.5,410.5578
-89.5,114.5,410.55774
-89.5,115.5,410.55774
-89.5,116.5,410.55774
-89.5,117.5,410.55765
-89.5,118.5,410.55765
-89.5,119.5,410.55762
-89.5,120.5,410.55753
-89.5,121.5,410.55753
-89.5,122.5,410.55743
-89.5,123.5,410.55743
-89.5,124.5,410.55737
-89.5,125.5,410.55737
-89.5,126.5,410.55728
-89.5,127.5,410.55722
-89.5,128.5,410.55722
-89.5,129.5,410.5572
-89.5,130.5,410.55716
-89.5,131.5,410.5571
-89.5,132.5,410.55707
-89.5,133.5,410.55707
-89.5,134.5,410.557
-89.5,135.5,410.55698
-89.5,136.5,410.55698
-89.5,137.5,410.5569
-89.5,138.5,410.55685
-89.5,139.5,410.55685
-89.5,140.5,410.5568
-89.5,141.5,410.55676
-89.5,142.5,410.55673
-89.5,143.5,410.55667
-89.5,144.5,410.5575
-89.5,145.5,410.55743
-89.5,146.5,410.55743
-89.5,147.5,410.5574
-89.5,148.5,410.5573
-89.5,149.5,410.5573
-89.5,150.5,410.55722
-89.5,151.5,410.55722
-89.5,152.5,410.5572
-89.5,153.5,410.55716
-89.5,154.5,410.55716
-89.5,155.5,410.5571
-89.5,156.5,410.5571
-89.5,157.5,410.557
-89.5,158.5,410.557
-89.5,159.5,410.55698
-89.5,160.5,410.55698
-89.5,161.5,410.55685
-89.5,162.5,410.5569
-89.5,163.5,410.55685
-89.5,164.5,410.55685
-89.5,165.5,410.55685
-89.5,166.5,410.55676
-89.5,167.5,410.5568
-89.5,168.5,410.55676
-89.5,169.5,410.55676
-89.5,170.5,410.55667
-89.5,171.5,410.55667
-89.5,172.5,410.55667
-89.5,173.5,410.55664
-89.5,174.5,410.55664
-89.5,175.5,410.55658
-89.5,176.5,410.55655
-89.5,177.5,410.55658
-89.5,178.5,410.55655
-89.5,179.5,410.55652
-88.5,-179.5,410.52774
-88.5,-178.5,410.52774
-88.5,-177.5,410.5277
-88.5,-176.5,410.52774
-88.5,-175.5,410.52774
-88.5,-174.5,410.52774
-88.5,-173.5,410.52777
-88.5,-172.5,410.52777
-88.5,-171.5,410.52777
-88.5,-170.5,410.52783
-88.5,-169.5,410.52783
-88.5,-168.5,410.52783
-88.5,-167.5,410.52786
-88.5,-166.5,410.52786
-88.5,-165.5,410.52792
-88.5,-164.5,410.52798
-88.5,-163.5,410.54782
-88.5,-162.5,410.5479
-88.5,-161.5,410.54794
-88.5,-160.5,410.54794
-88.5,-159.5,410.54797
-88.5,-158.5,410.54803
-88.5,-157.5,410.54807
-88.5,-156.5,410.54816
-88.5,-155.5,410.54825
-88.5,-154.5,410.54828
-88.5,-153.5,410.55423
-88.5,-152.5,410.55423
-88.5,-151.5,410.5543
-88.5,-150.5,410.55435
-88.5,-149.5,410.5544
-88.5,-148.5,410.5544
-88.5,-147.5,410.55444
-88.5,-146.5,410.55444
-88.5,-145.5,410.55453
-88.5,-144.5,410.55453
-88.5,-143.5,410.55463
-88.5,-142.5,410.55466
-88.5,-141.5,410.55472
-88.5,-140.5,410.5548
-88.5,-139.5,410.5548
-88.5,-138.5,410.55487
-88.5,-137.5,410.55493
-88.5,-136.5,410.55502
-88.5,-135.5,410.55505
-88.5,-134.5,410.55508
-88.5,-133.5,410.57144
-88.5,-132.5,410.57153
-88.5,-131.5,410.57156
-88.5,-130.5,410.57172
-88.5,-129.5,410.57184
-88.5,-128.5,410.57193
-88.5,-127.5,410.572
-88.5,-126.5,410.57208
-88.5,-125.5,410.5722
-88.5,-124.5,410.5723
-88.5,-123.5,410.59906
-88.5,-122.5,410.5991
-88.5,-121.5,410.5991
-88.5,-120.5,410.59918
-88.5,-119.5,410.59918
-88.5,-118.5,410.59924
-88.5,-117.5,410.59927
-88.5,-116.5,410.5993
-88.5,-115.5,410.5994
-88.5,-114.5,410.59937
-88.5,-113.5,410.59946
-88.5,-112.5,410.59946
-88.5,-111.5,410.59952
-88.5,-110.5,410.59952
-88.5,-109.5,410.5996
-88.5,-108.5,410.5996
-88.5,-107.5,410.59967
-88.5,-106.5,410.5997
-88.5,-105.5,410.59973
-88.5,-104.5,410.5998
-88.5,-103.5,410.59982
-88.5,-102.5,410.5999
-88.5,-101.5,410.59995
-88.5,-100.5,410.6
-88.5,-99.5,410.6
-88.5,-98.5,410.6
-88.5,-97.5,410.60004
-88.5,-96.5,410.60013
-88.5,-95.5,410.60016
-88.5,-94.5,410.60022
-88.5,-93.5,410.60025
-88.5,-92.5,410.6003
-88.5,-91.5,410.63934
-88.5,-90.5,410.63943
-88.5,-89.5,410.63943
-88.5,-88.5,410.63947
-88.5,-87.5,410.63956
-88.5,-86.5,410.6396
-88.5,-85.5,410.63968
-88.5,-84.5,410.63968
-88.5,-83.5,410.63977
-88.5,-82.5,410.63977
-88.5,-81.5,410.6226
-88.5,-80.5,410.62265
-88.5,-79.5,410.62268
-88.5,-78.5,410.62268
-88.5,-77.5,410.62274
-88.5,-76.5,410.62277
-88.5,-75.5,410.62286
-88.5,-74.5,410.62296
-88.5,-73.5,410.623
-88.5,-72.5,410.62302
-88.5,-71.5,410.62308
-88.5,-70.5,410.6231
-88.5,-69.5,410.6232
-88.5,-68.5,410.6233
-88.5,-67.5,410.6233
-88.5,-66.5,410.62338
-88.5,-65.5,410.62338
-88.5,-64.5,410.62347
-88.5,-63.5,410.6235
-88.5,-62.5,410.62354
-88.5,-61.5,410.64923
-88.5,-60.5,410.64926
-88.5,-59.5,410.64932
-88.5,-58.5,410.6494
-88.5,-57.5,410.64944
-88.5,-56.5,410.64944
-88.5,-55.5,410.64948
-88.5,-54.5,410.64957
-88.5,-53.5,410.64963
-88.5,-52.5,410.64966
-88.5,-51.5,410.6351
-88.5,-50.5,410.63513
-88.5,-49.5,410.63528
-88.5,-48.5,410.6353
-88.5,-47.5,410.6354
-88.5,-46.5,410.63544
-88.5,-45.5,410.63553
-88.5,-44.5,410.63556
-88.5,-43.5,410.63562
-88.5,-42.5,410.6357
-88.5,-41.5,410.63577
-88.5,-40.5,410.63583
-88.5,-39.5,410.63593
-88.5,-38.5,410.63602
-88.5,-37.5,410.63602
-88.5,-36.5,410.63614
-88.5,-35.5,410.63614
-88.5,-34.5,410.63626
-88.5,-33.5,410.63626
-88.5,-32.5,410.63635
-88.5,-31.5,410.63638
-88.5,-30.5,410.63647
-88.5,-29.5,410.6365
-88.5,-28.5,410.6366
-88.5,-27.5,410.6367
-88.5,-26.5,410.6367
-88.5,-25.5,410.6368
-88.5,-24.5,410.6368
-88.5,-23.5,410.63687
-88.5,-22.5,410.63693
-88.5,-21.5,410.637
-88.5,-20.5,410.6371
-88.5,-19.5,410.63733
-88.5,-18.5,410.63745
-88.5,-17.5,410.63754
-88.5,-16.5,410.63766
-88.5,-15.5,410.63776
-88.5,-14.5,410.63788
-88.5,-13.5,410.63794
-88.5,-12.5,410.638
-88.5,-11.5,410.63815
-88.5,-10.5,410.63828
-88.5,-9.5,410.61395
-88.5,-8.5,410.61407
-88.5,-7.5,410.61423
-88.5,-6.5,410.61426
-88.5,-5.5,410.61435
-88.5,-4.5,410.6145
-88.5,-3.5,410.6146
-88.5,-2.5,410.61472
-88.5,-1.5,410.61487
-88.5,-0.5,410.61493
-88.5,0.5,410.61502
-88.5,1.5,410.61514
-88.5,2.5,410.61523
-88.5,3.5,410.61536
-88.5,4.5,410.61545
-88.5,5.5,410.61554
-88.5,6.5,410.61563
-88.5,7.5,410.61575
-88.5,8.5,410.61584
-88.5,9.5,410.61597
-88.5,10.5,410.6097
-88.5,11.5,410.6099
-88.5,12.5,410.61
-88.5,13.5,410.6101
-88.5,14.5,410.61023
-88.5,15.5,410.61026
-88.5,16.5,410.6104
-88.5,17.5,410.61053
-88.5,18.5,410.61063
-88.5,19.5,410.61075
-88.5,20.5,410.5833
-88.5,21.5,410.5834
-88.5,22.5,410.58353
-88.5,23.5,410.58353
-88.5,24.5,410.58362
-88.5,25.5,410.58368
-88.5,26.5,410.58377
-88.5,27.5,410.58383
-88.5,28.5,410.5839
-88.5,29.5,410.58395
-88.5,30.5,410.58405
-88.5,31.5,410.5841
-88.5,32.5,410.5841
-88.5,33.5,410.58417
-88.5,34.5,410.5843
-88.5,35.5,410.5843
-88.5,36.5,410.58432
-88.5,37.5,410.58432
-88.5,38.5,410.58447
-88.5,39.5,410.5844
-88.5,40.5,410.5845
-88.5,41.5,410.5845
-88.5,42.5,410.58453
-88.5,43.5,410.5846
-88.5,44.5,410.5846
-88.5,45.5,410.58463
-88.5,46.5,410.5847
-88.5,47.5,410.58472
-88.5,48.5,410.58472
-88.5,49.5,410.58472
-88.5,50.5,410.58475
-88.5,51.5,410.58472
-88.5,52.5,410.5579
-88.5,53.5,410.55783
-88.5,54.5,410.5578
-88.5,55.5,410.5577
-88.5,56.5,410.55774
-88.5,57.5,410.55765
-88.5,58.5,410.55762
-88.5,59.5,410.5576
-88.5,60.5,410.55753
-88.5,61.5,410.5575
-88.5,62.5,410.56067
-88.5,63.5,410.56058
-88.5,64.5,410.5605
-88.5,65.5,410.56046
-88.5,66.5,410.56036
-88.5,67.5,410.5603
-88.5,68.5,410.56024
-88.5,69.5,410.56018
-88.5,70.5,410.5601
-88.5,71.5,410.56006
-88.5,72.5,410.56003
-88.5,73.5,410.55994
-88.5,74.5,410.55984
-88.5,75.5,410.55975
-88.5,76.5,410.55966
-88.5,77.5,410.5596
-88.5,78.5,410.5595
-88.5,79.5,410.5594
-88.5,80.5,410.55933
-88.5,81.5,410.55923
-88.5,82.5,410.5435
-88.5,83.5,410.54337
-88.5,84.5,410.54318
-88.5,85.5,410.54306
-88.5,86.5,410.54294
-88.5,87.5,410.54285
-88.5,88.5,410.54263
-88.5,89.5,410.54254
-88.5,90.5,410.5424
-88.5,91.5,410.54227
-88.5,92.5,410.5429
-88.5,93.5,410.54276
-88.5,94.5,410.54254
-88.5,95.5,410.54248
-88.5,96.5,410.54233
-88.5,97.5,410.5422
-88.5,98.5,410.542
-88.5,99.5,410.54187
-88.5,100.5,410.54175
-88.5,101.5,410.54156
-88.5,102.5,410.54144
-88.5,103.5,410.54126
-88.5,104.5,410.54114
-88.5,105.5,410.54095
-88.5,106.5,410.54083
-88.5,107.5,410.54068
-88.5,108.5,410.54053
-88.5,109.5,410.54037
-88.5,110.5,410.5402
-88.5,111.5,410.54007
-88.5,112.5,410.53986
-88.5,113.5,410.53976
-88.5,114.5,410.53955
-88.5,115.5,410.53946
-88.5,116.5,410.53925
-88.5,117.5,410.53912
-88.5,118.5,410.539
-88.5,119.5,410.53888
-88.5,120.5,410.53867
-88.5,121.5,410.53857
-88.5,122.5,410.5384
-88.5,123.5,410.53827
-88.5,124.5,410.52985
-88.5,125.5,410.52966
-88.5,126.5,410.52954
-88.5,127.5,410.52933
-88.5,128.5,410.52914
-88.5,129.5,410.52902
-88.5,130.5,410.5289
-88.5,131.5,410.5287
-88.5,132.5,410.52856
-88.5,133.5,410.52838
-88.5,134.5,410.53586
-88.5,135.5,410.5357
-88.5,136.5,410.5356
-88.5,137.5,410.5355
-88.5,138.5,410.53537
-88.5,139.5,410.53528
-88.5,140.5,410.53506
-88.5,141.5,410.53497
-88.5,142.5,410.53485
-88.5,143.5,410.53473
-88.5,144.5,410.53464
-88.5,145.5,410.53452
-88.5,146.5,410.53433
-88.5,147.5,410.53424
-88.5,148.5,410.53415
-88.5,149.5,410.53403
-88.5,150.5,410.5339
-88.5,151.5,410.5338
-88.5,152.5,410.5337
-88.5,153.5,410.5336
-88.5,154.5,410.52234
-88.5,155.5,410.52225
-88.5,156.5,410.52213
-88.5,157.5,410.5221
-88.5,158.5,410.522
-88.5,159.5,410.5219
-88.5,160.5,410.5218
-88.5,161.5,410.52176
-88.5,162.5,410.52167
-88.5,163.5,410.52158
-88.5,164.5,410.52814
-88.5,165.5,410.52808
-88.5,166.5,410.52805
-88.5,167.5,410.52798
-88.5,168.5,410.52798
-88.5,169.5,410.52795
-88.5,170.5,410.52786
-88.5,171.5,410.52792
-88.5,172.5,410.52783
-88.5,173.5,410.52783
-88.5,174.5,410.52777
-88.5,175.5,410.52777
-88.5,176.5,410.52777
-88.5,177.5,410.52774
-88.5,178.5,410.52774
-88.5,179.5,410.5277
-87.5,-179.5,410.5254
-87.5,-178.5,410.5254
-87.5,-177.5,410.52533
-87.5,-176.5,410.5253
-87.5,-175.5,410.52533
-87.5,-174.5,410.5253
-87.5,-173.5,410.5253
-87.5,-172.5,410.5869
-87.5,-171.5,410.58673
-87.5,-170.5,410.5866
-87.5,-169.5,410.58643
-87.5,-168.5,410.58627
-87.5,-167.5,410.58612
-87.5,-166.5,410.58606
-87.5,-165.5,410.58597
-87.5,-164.5,410.5859
-87.5,-163.5,410.5858
-87.5,-162.5,410.5857
-87.5,-161.5,410.58566
-87.5,-160.5,410.58557
-87.5,-159.5,410.58557
-87.5,-158.5,410.58554
-87.5,-157.5,410.58554
-87.5,-156.5,410.58554
-87.5,-155.5,410.58548
-87.5,-154.5,410.58548
-87.5,-153.5,410.6104
-87.5,-152.5,410.61044
-87.5,-151.5,410.61063
-87.5,-150.5,410.61078
-87.5,-149.5,410.6109
-87.5,-148.5,410.61115
-87.5,-147.5,410.61136
-87.5,-146.5,410.6115
-87.5,-145.5,410.6117
-87.5,-144.5,410.6119
-87.5,-143.5,410.61215
-87.5,-142.5,410.61243
-87.5,-141.5,410.61267
-87.5,-140.5,410.6129
-87.5,-139.5,410.61313
-87.5,-138.5,410.6135
-87.5,-137.5,410.61374
-87.5,-136.5,410.61404
-87.5,-135.5,410.61435
-87.5,-134.5,410.6147
-87.5,-133.5,410.60754
-87.5,-132.5,410.60776
-87.5,-131.5,410.608
-87.5,-130.5,410.60828
-87.5,-129.5,410.6085
-87.5,-128.5,410.6087
-87.5,-127.5,410.60898
-87.5,-126.5,410.60925
-87.5,-125.5,410.6095
-87.5,-124.5,410.6098
-87.5,-123.5,410.61005
-87.5,-122.5,410.61035
-87.5,-121.5,410.61066
-87.5,-120.5,410.61096
-87.5,-119.5,410.61127
-87.5,-118.5,410.61157
-87.5,-117.5,410.61182
-87.5,-116.5,410.61215
-87.5,-115.5,410.6125
-87.5,-114.5,410.61685
-87.5,-113.5,410.6169
-87.5,-112.5,410.61703
-87.5,-111.5,410.61707
-87.5,-110.5,410.61716
-87.5,-109.5,410.61725
-87.5,-108.5,410.6173
-87.5,-107.5,410.61743
-87.5,-106.5,410.61752
-87.5,-105.5,410.61752
-87.5,-104.5,410.61765
-87.5,-103.5,410.61774
-87.5,-102.5,410.6178
-87.5,-101.5,410.61786
-87.5,-100.5,410.67892
-87.5,-99.5,410.67892
-87.5,-98.5,410.679
-87.5,-97.5,410.67902
-87.5,-96.5,410.6791
-87.5,-95.5,410.67914
-87.5,-94.5,410.67914
-87.5,-93.5,410.6792
-87.5,-92.5,410.6793
-87.5,-91.5,410.67935
-87.5,-90.5,410.6794
-87.5,-89.5,410.6795
-87.5,-88.5,410.67953
-87.5,-87.5,410.67963
-87.5,-86.5,410.67966
-87.5,-85.5,410.67975
-87.5,-84.5,410.67984
-87.5,-83.5,410.67987
-87.5,-82.5,410.68002
-87.5,-81.5,410.6771
-87.5,-80.5,410.67722
-87.5,-79.5,410.6773
-87.5,-78.5,410.6775
-87.5,-77.5,410.67758
-87.5,-76.5,410.6777
-87.5,-75.5,410.67783
-87.5,-74.5,410.67795
-87.5,-73.5,410.67813
-87.5,-72.5,410.67822
-87.5,-71.5,410.67838
-87.5,-70.5,410.67856
-87.5,-69.5,410.67868
-87.5,-68.5,410.67877
-87.5,-67.5,410.67892
-87.5,-66.5,410.6791
-87.5,-65.5,410.6792
-87.5,-64.5,410.67935
-87.5,-63.5,410.67953
-87.5,-62.5,410.67966
-87.5,-61.5,410.68243
-87.5,-60.5,410.68253
-87.5,-59.5,410.6826
-87.5,-58.5,410.6827
-87.5,-57.5,410.68274
-87.5,-56.5,410.6828
-87.5,-55.5,410.68292
-87.5,-54.5,410.683
-87.5,-53.5,410.68304
-87.5,-52.5,410.68314
-87.5,-51.5,410.68326
-87.5,-50.5,410.68326
-87.5,-49.5,410.68338
-87.5,-48.5,410.68344
-87.5,-47.5,410.6836
-87.5,-46.5,410.6836
-87.5,-45.5,410.68375
-87.5,-44.5,410.68378
-87.5,-43.5,410.6839
-87.5,-42.5,410.65936
-87.5,-41.5,410.65952
-87.5,-40.5,410.65958
-87.5,-39.5,410.65967
-87.5,-38.5,410.65976
-87.5,-37.5,410.65988
-87.5,-36.5,410.65994
-87.5,-35.5,410.66006
-87.5,-34.5,410.6601
-87.5,-33.5,410.6602
-87.5,-32.5,410.66028
-87.5,-31.5,410.66037
-87.5,-30.5,410.66043
-87.5,-29.5,410.6605
-87.5,-28.5,410.65894
-87.5,-27.5,410.65915
-87.5,-26.5,410.6593
-87.5,-25.5,410.65945
-87.5,-24.5,410.65964
-87.5,-23.5,410.65976
-87.5,-22.5,410.65994
-87.5,-21.5,410.66006
-87.5,-20.5,410.66022
-87.5,-19.5,410.66037
-87.5,-18.5,410.66052
-87.5,-17.5,410.6607
-87.5,-16.5,410.66083
-87.5,-15.5,410.661
-87.5,-14.5,410.66113
-87.5,-13.5,410.66125
-87.5,-12.5,410.66138
-87.5,-11.5,410.66153
-87.5,-10.5,410.66165
-87.5,-9.5,410.6332
-87.5,-8.5,410.63342
-87.5,-7.5,410.63364
-87.5,-6.5,410.6339
-87.5,-5.5,410.63412
-87.5,-4.5,410.63434
-87.5,-3.5,410.63458
-87.5,-2.5,410.6347
-87.5,-1.5,410.63492
-87.5,-0.5,410.63513
-87.5,0.5,410.63535
-87.5,1.5,410.63556
-87.5,2.5,410.63574
-87.5,3.5,410.63602
-87.5,4.5,410.63614
-87.5,5.5,410.63635
-87.5,6.5,410.63647
-87.5,7.5,410.63672
-87.5,8.5,410.63687
-87.5,9.5,410.63712
-87.5,10.5,410.60318
-87.5,11.5,410.60342
-87.5,12.5,410.6036
-87.5,13.5,410.60385
-87.5,14.5,410.60403
-87.5,15.5,410.60428
-87.5,16.5,410.60446
-87.5,17.5,410.60468
-87.5,18.5,410.6049
-87.5,19.5,410.6051
-87.5,20.5,410.60526
-87.5,21.5,410.60544
-87.5,22.5,410.60565
-87.5,23.5,410.60583
-87.5,24.5,410.606
-87.5,25.5,410.6062
-87.5,26.5,410.60632
-87.5,27.5,410.60648
-87.5,28.5,410.6067
-87.5,29.5,410.5806
-87.5,30.5,410.58075
-87.5,31.5,410.58087
-87.5,32.5,410.581
-87.5,33.5,410.58112
-87.5,34.5,410.58124
-87.5,35.5,410.58133
-87.5,36.5,410.58142
-87.5,37.5,410.58154
-87.5,38.5,410.58167
-87.5,39.5,410.58173
-87.5,40.5,410.58182
-87.5,41.5,410.58194
-87.5,42.5,410.58197
-87.5,43.5,410.5594
-87.5,44.5,410.55942
-87.5,45.5,410.55945
-87.5,46.5,410.5595
-87.5,47.5,410.55954
-87.5,48.5,410.55954
-87.5,49.5,410.55954
-87.5,50.5,410.5596
-87.5,51.5,410.5596
-87.5,52.5,410.5596
-87.5,53.5,410.5596
-87.5,54.5,410.55954
-87.5,55.5,410.5596
-87.5,56.5,410.55954
-87.5,57.5,410.5595
-87.5,58.5,410.55942
-87.5,59.5,410.55942
-87.5,60.5,410.5594
