lat,lon,cams_xco2
-89.5,122.5,396.21536
-89.5,123.5,396.21533
-89.5,124.5,396.21527
-89.5,125.5,396.21524
-89.5,126.5,396.2152
-89.5,127.5,396.21515
-89.5,128.5,396.21512
-89.5,129.5,396.21506
-89.5,130.5,396.215
-89.5,131.5,396.21494
-89.5,132.5,396.2149
-89.5,133.5,396.2149
-89.5,134.5,396.2148
-89.5,135.5,396.2148
-89.5,136.5,396.21478
-89.5,137.5,396.21472
-89.5,138.5,396.21463
-89.5,139.5,396.2146
-89.5,140.5,396.2146
-89.5,141.5,396.21457
-89.5,142.5,396.21448
-89.5,143.5,396.21448
-89.5,144.5,396.2144
-89.5,145.5,396.21436
-89.5,146.5,396.2143
-89.5,147.5,396.21426
-89.5,148.5,396.2142
-89.5,149.5,396.21417
-89.5,150.5,396.21414
-89.5,151.5,396.21414
-89.5,152.5,396.21408
-89.5,153.5,396.21408
-89.5,154.5,396.214
-89.5,155.5,396.2139
-89.5,156.5,396.21387
-89.5,157.5,396.21387
-89.5,158.5,396.21384
-89.5,159.5,396.21378
-89.5,160.5,396.21378
-89.5,161.5,396.21378
-89.5,162.5,396.21368
-89.5,163.5,396.21368
-89.5,164.5,396.21365
-89.5,165.5,396.21365
-89.5,166.5,396.21362
-89.5,167.5,396.21356
-89.5,168.5,396.21356
-89.5,169.5,396.21353
-89.5,170.5,396.21353
-89.5,171.5,396.21353
-89.5,172.5,396.21344
-89.5,173.5,396.21344
-89.5,174.5,396.21335
-89.5,175.5,396.2134
-89.5,176.5,396.21335
-89.5,177.5,396.21332
-89.5,178.5,396.21332
-89.5,179.5,396.21332
-88.5,-179.5,396.19058
-88.5,-178.5,396.1906
-88.5,-177.5,396.1906
-88.5,-176.5,396.19067
-88.5,-175.5,396.1906
-88.5,-174.5,396.19058
-88.5,-173.5,396.19067
-88.5,-172.5,396.19067
-88.5,-171.5,396.19067
-88.5,-170.5,396.1907
-88.5,-169.5,396.1907
-88.5,-168.5,396.1907
-88.5,-167.5,396.1908
-88.5,-166.5,396.1908
-88.5,-165.5,396.1908
-88.5,-164.5,396.1909
-88.5,-163.5,396.20535
-88.5,-162.5,396.20535
-88.5,-161.5,396.20538
-88.5,-160.5,396.20544
-88.5,-159.5,396.20544
-88.5,-158.5,396.20547
-88.5,-157.5,396.20547
-88.5,-156.5,396.20557
-88.5,-155.5,396.2056
-88.5,-154.5,396.2056
-88.5,-153.5,396.20993
-88.5,-152.5,396.20993
-88.5,-151.5,396.20993
-88.5,-150.5,396.21002
-88.5,-149.5,396.21002
-88.5,-148.5,396.21005
-88.5,-147.5,396.21005
-88.5,-146.5,396.21005
-88.5,-145.5,396.21005
-88.5,-144.5,396.21014
-88.5,-143.5,396.21017
-88.5,-142.5,396.21024
-88.5,-141.5,396.21027
-88.5,-140.5,396.21033
-88.5,-139.5,396.21036
-88.5,-138.5,396.2104
-88.5,-137.5,396.2104
-88.5,-136.5,396.21048
-88.5,-135.5,396.21054
-88.5,-134.5,396.2106
-88.5,-133.5,396.22226
-88.5,-132.5,396.22238
-88.5,-131.5,396.22244
-88.5,-130.5,396.22247
-88.5,-129.5,396.2226
-88.5,-128.5,396.2227
-88.5,-127.5,396.22278
-88.5,-126.5,396.22287
-88.5,-125.5,396.22293
-88.5,-124.5,396.22302
-88.5,-123.5,396.24225
-88.5,-122.5,396.2423
-88.5,-121.5,396.24237
-88.5,-120.5,396.24237
-88.5,-119.5,396.24243
-88.5,-118.5,396.24246
-88.5,-117.5,396.24252
-88.5,-116.5,396.24255
-88.5,-115.5,396.24265
-88.5,-114.5,396.24265
-88.5,-113.5,396.24268
-88.5,-112.5,396.24274
-88.5,-111.5,396.2428
-88.5,-110.5,396.2429
-88.5,-109.5,396.24295
-88.5,-108.5,396.243
-88.5,-107.5,396.243
-88.5,-106.5,396.2431
-88.5,-105.5,396.2432
-88.5,-104.5,396.24323
-88.5,-103.5,396.2433
-88.5,-102.5,396.24332
-88.5,-101.5,396.24338
-88.5,-100.5,396.24344
-88.5,-99.5,396.24353
-88.5,-98.5,396.24353
-88.5,-97.5,396.24365
-88.5,-96.5,396.2437
-88.5,-95.5,396.2438
-88.5,-94.5,396.24384
-88.5,-93.5,396.24393
-88.5,-92.5,396.24396
-88.5,-91.5,396.27246
-88.5,-90.5,396.27255
-88.5,-89.5,396.27264
-88.5,-88.5,396.27274
-88.5,-87.5,396.27283
-88.5,-86.5,396.2729
-88.5,-85.5,396.27298
-88.5,-84.5,396.2731
-88.5,-83.5,396.27316
-88.5,-82.5,396.27325
-88.5,-81.5,396.26096
-88.5,-80.5,396.26105
-88.5,-79.5,396.26117
-88.5,-78.5,396.26135
-88.5,-77.5,396.26138
-88.5,-76.5,396.2615
-88.5,-75.5,396.2616
-88.5,-74.5,396.26172
-88.5,-73.5,396.26187
-88.5,-72.5,396.262
-88.5,-71.5,396.2621
-88.5,-70.5,396.26215
-88.5,-69.5,396.26224
-88.5,-68.5,396.26242
-88.5,-67.5,396.2625
-88.5,-66.5,396.26263
-88.5,-65.5,396.26273
-88.5,-64.5,396.2628
-88.5,-63.5,396.26294
-88.5,-62.5,396.2631
-88.5,-61.5,396.28207
-88.5,-60.5,396.28223
-88.5,-59.5,396.28232
-88.5,-58.5,396.28244
-88.5,-57.5,396.28256
-88.5,-56.5,396.28265
-88.5,-55.5,396.28275
-88.5,-54.5,396.28284
-88.5,-53.5,396.28296
-88.5,-52.5,396.28305
-88.5,-51.5,396.2729
-88.5,-50.5,396.27298
-88.5,-49.5,396.27307
-88.5,-48.5,396.2732
-88.5,-47.5,396.27332
-88.5,-46.5,396.2734
-88.5,-45.5,396.2735
-88.5,-44.5,396.27368
-88.5,-43.5,396.2737
-88.5,-42.5,396.27383
-88.5,-41.5,396.274
-88.5,-40.5,396.2741
-88.5,-39.5,396.2742
-88.5,-38.5,396.27432
-88.5,-37.5,396.2744
-88.5,-36.5,396.27454
-88.5,-35.5,396.27463
-88.5,-34.5,396.27475
-88.5,-33.5,396.27484
-88.5,-32.5,396.27487
-88.5,-31.5,396.275
-88.5,-30.5,396.27512
-88.5,-29.5,396.2752
-88.5,-28.5,396.27533
-88.5,-27.5,396.27542
-88.5,-26.5,396.27542
-88.5,-25.5,396.27554
-88.5,-24.5,396.2757
-88.5,-23.5,396.27573
-88.5,-22.5,396.27585
-88.5,-21.5,396.27594
-88.5,-20.5,396.27603
-88.5,-19.5,396.2769
-88.5,-18.5,396.27692
-88.5,-17.5,396.27707
-88.5,-16.5,396.2772
-88.5,-15.5,396.27728
-88.5,-14.5,396.2773
-88.5,-13.5,396.27744
-88.5,-12.5,396.27753
-88.5,-11.5,396.27756
-88.5,-10.5,396.2777
-88.5,-9.5,396.25992
-88.5,-8.5,396.25998
-88.5,-7.5,396.2601
-88.5,-6.5,396.26022
-88.5,-5.5,396.2603
-88.5,-4.5,396.2604
-88.5,-3.5,396.26053
-88.5,-2.5,396.26062
-88.5,-1.5,396.26074
-88.5,-0.5,396.26086
-88.5,0.5,396.26093
-88.5,1.5,396.26096
-88.5,2.5,396.26114
-88.5,3.5,396.26117
-88.5,4.5,396.26126
-88.5,5.5,396.26138
-88.5,6.5,396.26147
-88.5,7.5,396.26157
-88.5,8.5,396.2616
-88.5,9.5,396.26166
-88.5,10.5,396.25735
-88.5,11.5,396.25745
-88.5,12.5,396.25754
-88.5,13.5,396.25757
-88.5,14.5,396.25766
-88.5,15.5,396.2577
-88.5,16.5,396.25778
-88.5,17.5,396.25787
-88.5,18.5,396.25797
-88.5,19.5,396.258
-88.5,20.5,396.23785
-88.5,21.5,396.23785
-88.5,22.5,396.23788
-88.5,23.5,396.2379
-88.5,24.5,396.2379
-88.5,25.5,396.238
-88.5,26.5,396.23807
-88.5,27.5,396.23807
-88.5,28.5,396.23807
-88.5,29.5,396.23807
-88.5,30.5,396.23807
-88.5,31.5,396.23813
-88.5,32.5,396.2381
-88.5,33.5,396.2381
-88.5,34.5,396.2381
-88.5,35.5,396.23813
-88.5,36.5,396.2381
-88.5,37.5,396.23813
-88.5,38.5,396.23813
-88.5,39.5,396.2381
-88.5,40.5,396.23813
-88.5,41.5,396.23813
-88.5,42.5,396.23807
-88.5,43.5,396.238
-88.5,44.5,396.238
-88.5,45.5,396.238
-88.5,46.5,396.238
-88.5,47.5,396.238
-88.5,48.5,396.23798
-88.5,49.5,396.23798
-88.5,50.5,396.2379
-88.5,51.5,396.23785
-88.5,52.5,396.21832
-88.5,53.5,396.2183
-88.5,54.5,396.21814
-88.5,55.5,396.21808
-88.5,56.5,396.218
-88.5,57.5,396.21786
-88.5,58.5,396.2178
-88.5,59.5,396.2177
-88.5,60.5,396.2176
-88.5,61.5,396.21747
-88.5,62.5,396.21964
-88.5,63.5,396.21948
-88.5,64.5,396.2194
-88.5,65.5,396.2193
-88.5,66.5,396.21918
-88.5,67.5,396.2191
-88.5,68.5,396.21893
-88.5,69.5,396.21884
-88.5,70.5,396.21875
-88.5,71.5,396.21857
-88.5,72.5,396.2185
-88.5,73.5,396.21835
-88.5,74.5,396.21823
-88.5,75.5,396.21814
-88.5,76.5,396.21802
-88.5,77.5,396.2179
-88.5,78.5,396.2178
-88.5,79.5,396.21768
-88.5,80.5,396.21756
-88.5,81.5,396.21744
-88.5,82.5,396.20566
-88.5,83.5,396.20554
-88.5,84.5,396.20538
-88.5,85.5,396.20517
-88.5,86.5,396.20505
-88.5,87.5,396.2049
-88.5,88.5,396.2048
-88.5,89.5,396.2046
-88.5,90.5,396.2044
-88.5,91.5,396.20428
-88.5,92.5,396.2042
-88.5,93.5,396.204
-88.5,94.5,396.20386
-88.5,95.5,396.20367
-88.5,96.5,396.20352
-88.5,97.5,396.20337
-88.5,98.5,396.20316
-88.5,99.5,396.203
-88.5,100.5,396.2028
-88.5,101.5,396.20267
-88.5,102.5,396.2025
-88.5,103.5,396.2023
-88.5,104.5,396.20215
-88.5,105.5,396.20203
-88.5,106.5,396.20184
-88.5,107.5,396.20163
-88.5,108.5,396.20145
-88.5,109.5,396.20135
-88.5,110.5,396.20114
-88.5,111.5,396.201
-88.5,112.5,396.2008
-88.5,113.5,396.20068
-88.5,114.5,396.20047
-88.5,115.5,396.2003
-88.5,116.5,396.20016
-88.5,117.5,396.20007
-88.5,118.5,396.19986
-88.5,119.5,396.1997
-88.5,120.5,396.19962
-88.5,121.5,396.19943
-88.5,122.5,396.1993
-88.5,123.5,396.1991
-88.5,124.5,396.1925
-88.5,125.5,396.19235
-88.5,126.5,396.1922
-88.5,127.5,396.19205
-88.5,128.5,396.19186
-88.5,129.5,396.19174
-88.5,130.5,396.19165
-88.5,131.5,396.19147
-88.5,132.5,396.19135
-88.5,133.5,396.19122
-88.5,134.5,396.19653
-88.5,135.5,396.1964
-88.5,136.5,396.19623
-88.5,137.5,396.19614
-88.5,138.5,396.19598
-88.5,139.5,396.19586
-88.5,140.5,396.19577
-88.5,141.5,396.19565
-88.5,142.5,396.1955
-88.5,143.5,396.19537
-88.5,144.5,396.19528
-88.5,145.5,396.19525
-88.5,146.5,396.19507
-88.5,147.5,396.19498
-88.5,148.5,396.19492
-88.5,149.5,396.19476
-88.5,150.5,396.1947
-88.5,151.5,396.1946
-88.5,152.5,396.19452
-88.5,153.5,396.1944
-88.5,154.5,396.18643
-88.5,155.5,396.18634
-88.5,156.5,396.1863
-88.5,157.5,396.18622
-88.5,158.5,396.1862
-88.5,159.5,396.1862
-88.5,160.5,396.1861
-88.5,161.5,396.186
-88.5,162.5,396.186
-88.5,163.5,396.18597
-88.5,164.5,396.19092
-88.5,165.5,396.19083
-88.5,166.5,396.19083
-88.5,167.5,396.19083
-88.5,168.5,396.1908
-88.5,169.5,396.19077
-88.5,170.5,396.1907
-88.5,171.5,396.19067
-88.5,172.5,396.1907
-88.5,173.5,396.19067
-88.5,174.5,396.19067
-88.5,175.5,396.1906
-88.5,176.5,396.1906
-88.5,177.5,396.19058
-88.5,178.5,396.1906
-88.5,179.5,396.19058
-87.5,-179.5,396.18762
-87.5,-178.5,396.1876
-87.5,-177.5,396.1876
-87.5,-176.5,396.18753
-87.5,-175.5,396.18753
-87.5,-174.5,396.18753
-87.5,-173.5,396.18753
-87.5,-172.5,396.23193
-87.5,-171.5,396.23172
-87.5,-170.5,396.2316
-87.5,-169.5,396.23148
-87.5,-168.5,396.2313
-87.5,-167.5,396.2312
-87.5,-166.5,396.23108
-87.5,-165.5,396.2309
-87.5,-164.5,396.23083
-87.5,-163.5,396.23074
-87.5,-162.5,396.23065
-87.5,-161.5,396.23062
-87.5,-160.5,396.23053
-87.5,-159.5,396.23044
-87.5,-158.5,396.23047
-87.5,-157.5,396.2304
-87.5,-156.5,396.23035
-87.5,-155.5,396.23035
-87.5,-154.5,396.23035
-87.5,-153.5,396.2484
-87.5,-152.5,396.24863
-87.5,-151.5,396.24872
-87.5,-150.5,396.2488
-87.5,-149.5,396.24902
-87.5,-148.5,396.24915
-87.5,-147.5,396.24933
-87.5,-146.5,396.24948
-87.5,-145.5,396.24966
-87.5,-144.5,396.24988
-87.5,-143.5,396.2501
-87.5,-142.5,396.25024
-87.5,-141.5,396.25052
-87.5,-140.5,396.25073
-87.5,-139.5,396.25095
-87.5,-138.5,396.2512
-87.5,-137.5,396.2515
-87.5,-136.5,396.25177
-87.5,-135.5,396.25204
-87.5,-134.5,396.25232
-87.5,-133.5,396.24734
-87.5,-132.5,396.2476
-87.5,-131.5,396.24777
-87.5,-130.5,396.24802
-87.5,-129.5,396.2482
-87.5,-128.5,396.2485
-87.5,-127.5,396.2487
-87.5,-126.5,396.24893
-87.5,-125.5,396.24918
-87.5,-124.5,396.2494
-87.5,-123.5,396.24966
-87.5,-122.5,396.24988
-87.5,-121.5,396.25018
-87.5,-120.5,396.25043
-87.5,-119.5,396.25064
-87.5,-118.5,396.25095
-87.5,-117.5,396.25128
-87.5,-116.5,396.25153
-87.5,-115.5,396.2518
-87.5,-114.5,396.25467
-87.5,-113.5,396.2547
-87.5,-112.5,396.2548
-87.5,-111.5,396.25488
-87.5,-110.5,396.2549
-87.5,-109.5,396.255
-87.5,-108.5,396.25513
-87.5,-107.5,396.25513
-87.5,-106.5,396.25522
-87.5,-105.5,396.2553
-87.5,-104.5,396.2554
-87.5,-103.5,396.2555
-87.5,-102.5,396.25555
-87.5,-101.5,396.25565
-87.5,-100.5,396.29987
-87.5,-99.5,396.29996
-87.5,-98.5,396.3
-87.5,-97.5,396.30008
-87.5,-96.5,396.30014
-87.5,-95.5,396.30017
-87.5,-94.5,396.30026
-87.5,-93.5,396.30026
-87.5,-92.5,396.30035
-87.5,-91.5,396.3004
-87.5,-90.5,396.3005
-87.5,-89.5,396.3006
-87.5,-88.5,396.30063
-87.5,-87.5,396.30072
-87.5,-86.5,396.3008
-87.5,-85.5,396.30084
-87.5,-84.5,396.301
-87.5,-83.5,396.30112
-87.5,-82.5,396.3012
-87.5,-81.5,396.2997
-87.5,-80.5,396.29987
-87.5,-79.5,396.30005
-87.5,-78.5,396.30026
-87.5,-77.5,396.30048
-87.5,-76.5,396.3006
-87.5,-75.5,396.3008
-87.5,-74.5,396.301
-87.5,-73.5,396.3012
-87.5,-72.5,396.30142
-87.5,-71.5,396.30157
-87.5,-70.5,396.30176
-87.5,-69.5,396.30197
-87.5,-68.5,396.3022
-87.5,-67.5,396.3024
-87.5,-66.5,396.30258
-87.5,-65.5,396.30283
-87.5,-64.5,396.30304
-87.5,-63.5,396.30322
-87.5,-62.5,396.30338
-87.5,-61.5,396.3058
-87.5,-60.5,396.3059
-87.5,-59.5,396.3061
-87.5,-58.5,396.3062
-87.5,-57.5,396.30634
-87.5,-56.5,396.30655
-87.5,-55.5,396.30667
-87.5,-54.5,396.30685
-87.5,-53.5,396.30695
-87.5,-52.5,396.30716
-87.5,-51.5,396.30728
-87.5,-50.5,396.30743
-87.5,-49.5,396.30762
-87.5,-48.5,396.3078
-87.5,-47.5,396.30795
-87.5,-46.5,396.30814
-87.5,-45.5,396.30826
-87.5,-44.5,396.30844
-87.5,-43.5,396.3086
-87.5,-42.5,396.29132
-87.5,-41.5,396.29147
-87.5,-40.5,396.2916
-87.5,-39.5,396.29175
-87.5,-38.5,396.2919
-87.5,-37.5,396.29202
-87.5,-36.5,396.29218
-87.5,-35.5,396.2924
-87.5,-34.5,396.29248
-87.5,-33.5,396.2926
-87.5,-32.5,396.29282
-87.5,-31.5,396.2929
-87.5,-30.5,396.29312
-87.5,-29.5,396.29318
-87.5,-28.5,396.29233
-87.5,-27.5,396.29254
-87.5,-26.5,396.29272
-87.5,-25.5,396.2929
-87.5,-24.5,396.29306
-87.5,-23.5,396.29327
-87.5,-22.5,396.29337
-87.5,-21.5,396.29358
-87.5,-20.5,396.2938
-87.5,-19.5,396.2939
-87.5,-18.5,396.29413
-87.5,-17.5,396.2943
-87.5,-16.5,396.2944
-87.5,-15.5,396.29465
-87.5,-14.5,396.29477
-87.5,-13.5,396.29495
-87.5,-12.5,396.29507
-87.5,-11.5,396.2953
-87.5,-10.5,396.2955
-87.5,-9.5,396.27518
-87.5,-8.5,396.2754
-87.5,-7.5,396.2755
-87.5,-6.5,396.2757
-87.5,-5.5,396.27582
-87.5,-4.5,396.27603
-87.5,-3.5,396.27618
-87.5,-2.5,396.27634
-87.5,-1.5,396.2765
-87.5,-0.5,396.27664
-87.5,0.5,396.2768
-87.5,1.5,396.27698
-87.5,2.5,396.2771
-87.5,3.5,396.2773
-87.5,4.5,396.2774
-87.5,5.5,396.27756
-87.5,6.5,396.27765
-87.5,7.5,396.27783
-87.5,8.5,396.27795
-87.5,9.5,396.27808
-87.5,10.5,396.25397
-87.5,11.5,396.25406
-87.5,12.5,396.25415
-87.5,13.5,396.25424
-87.5,14.5,396.25433
-87.5,15.5,396.25446
-87.5,16.5,396.25455
-87.5,17.5,396.25467
-87.5,18.5,396.25476
-87.5,19.5,396.2548
-87.5,20.5,396.25488
-87.5,21.5,396.25497
-87.5,22.5,396.25507
-87.5,23.5,396.25513
-87.5,24.5,396.25513
-87.5,25.5,396.25522
-87.5,26.5,396.2553
-87.5,27.5,396.25534
-87.5,28.5,396.25543
-87.5,29.5,396.23605
-87.5,30.5,396.236
-87.5,31.5,396.23605
-87.5,32.5,396.236
-87.5,33.5,396.236
-87.5,34.5,396.236
-87.5,35.5,396.236
-87.5,36.5,396.23596
-87.5,37.5,396.23596
-87.5,38.5,396.2359
-87.5,39.5,396.23587
-87.5,40.5,396.23584
-87.5,41.5,396.23584
-87.5,42.5,396.23578
-87.5,43.5,396.21875
-87.5,44.5,396.21863
-87.5,45.5,396.2185
-87.5,46.5,396.21835
-87.5,47.5,396.2182
-87.5,48.5,396.2181
-87.5,49.5,396.21793
-87.5,50.5,396.2178
-87.5,51.5,396.21768
-87.5,52.5,396.2175
-87.5,53.5,396.21738
-87.5,54.5,396.21722
-87.5,55.5,396.21713
-87.5,56.5,396.21695
-87.5,57.5,396.21683
-87.5,58.5,396.2167
-87.5,59.5,396.21652
-87.5,60.5,396.21634
-87.5,61.5,396.21622
