lat,lon,mean_co2
-89.5,-179.5,408.3802237138007
-89.5,-178.5,408.3871556000862
-89.5,-177.5,408.38028034971256
-89.5,-176.5,408.3802749889452
-89.5,-175.5,408.38029433024286
-89.5,-174.5,408.38031679241794
-89.5,-173.5,408.3803586536446
-89.5,-172.5,408.3872942198856
-89.5,-171.5,408.3873164835617
-89.5,-170.5,408.3803920120013
-89.5,-169.5,408.3873580952038
-89.5,-168.5,408.3804377988573
-89.5,-167.5,408.3874066303349
-89.5,-166.5,408.3874319433341
-89.5,-165.5,408.38050155354006
-89.5,-164.5,408.38053674810607
-89.5,-163.5,408.3875018521236
-89.5,-162.5,408.387526982561
-89.5,-161.5,408.3806086984684
-89.5,-160.5,408.3875710314644
-89.5,-159.5,408.3876001316236
-89.5,-158.5,408.3876195958308
-89.5,-157.5,408.3806991859873
-89.5,-156.5,408.3807080436394
-89.5,-155.5,408.3807327508056
-89.5,-154.5,408.3877190311511
-89.5,-153.5,408.380782579406
-89.5,-152.5,408.3808163965733
-89.5,-151.5,408.38083647448906
-89.5,-150.5,408.3808629788445
-89.5,-149.5,408.3808779043188
-89.5,-148.5,408.3809047847298
-89.5,-147.5,408.38789551779854
-89.5,-146.5,408.3809494779331
-89.5,-145.5,408.3809878461439
-89.5,-144.5,408.38101463300393
-89.5,-143.5,408.4156698956503
-89.5,-142.5,408.4225068083202
-89.5,-141.5,408.41566392919947
-89.5,-140.5,408.4225310910707
-89.5,-139.5,408.4157025472992
-89.5,-138.5,408.41569064763394
-89.5,-137.5,408.4157175771208
-89.5,-136.5,408.4225838725193
-89.5,-135.5,408.4225942537772
-89.5,-134.5,408.4157328641255
-89.5,-133.5,408.4226234884418
-89.5,-132.5,408.4157407432628
-89.5,-131.5,408.415747012247
-89.5,-130.5,408.4157466709197
-89.5,-129.5,408.41577356384096
-89.5,-128.5,408.4157551308074
-89.5,-127.5,408.4157809273966
-89.5,-126.5,408.4157957363056
-89.5,-125.5,408.4226971937599
-89.5,-124.5,408.4227056557439
-89.5,-123.5,408.4227126225624
-89.5,-122.5,408.4157928691733
-89.5,-121.5,408.41581697445207
-89.5,-120.5,408.4227353580375
-89.5,-119.5,408.4158247566276
-89.5,-118.5,408.42275103798
-89.5,-117.5,408.4158215452278
-89.5,-116.5,408.42275972837376
-89.5,-115.5,408.41582173141154
-89.5,-114.5,408.4158084591041
-89.5,-113.5,408.4158362883388
-89.5,-112.5,408.41582951072553
-89.5,-111.5,408.4158082040018
-89.5,-110.5,408.4158140321615
-89.5,-109.5,408.34295117155
-89.5,-108.5,408.4227903124241
-89.5,-107.5,408.4227944853273
-89.5,-106.5,408.4227988039384
-89.5,-105.5,408.4158167878304
-89.5,-104.5,408.4227997367569
-89.5,-103.5,408.4158236692538
-89.5,-102.5,408.4228015168118
-89.5,-101.5,408.4158098916728
-89.5,-100.5,408.4228047857477
-89.5,-99.5,408.4157958798291
-89.5,-98.5,408.41579828965536
-89.5,-97.5,408.41581052639503
-89.5,-96.5,408.4227976772415
-89.5,-95.5,408.415783835608
-89.5,-94.5,408.42279553352006
-89.5,-93.5,408.4157767808598
-89.5,-92.5,408.4227906313521
-89.5,-91.5,408.4157957807098
-89.5,-90.5,408.42278260302817
-89.5,-89.5,408.4157549882212
-89.5,-88.5,408.4157486279042
-89.5,-87.5,408.4227751858004
-89.5,-86.5,408.4157623554945
-89.5,-85.5,408.4157629020943
-89.5,-84.5,408.4157399380167
-89.5,-83.5,408.4227481769976
-89.5,-82.5,408.41574271731577
-89.5,-81.5,408.4157203794833
-89.5,-80.5,408.4157225339321
-89.5,-79.5,408.4227226225876
-89.5,-78.5,408.41570081423856
-89.5,-77.5,408.41567377021227
-89.5,-76.5,408.41566472151294
-89.5,-75.5,408.415656438014
-89.5,-74.5,408.42267636480096
-89.5,-73.5,408.4156589305807
-89.5,-72.5,408.4156519417881
-89.5,-71.5,408.43402347656416
-89.5,-70.5,408.440841076211
-89.5,-69.5,408.4340136172926
-89.5,-68.5,408.44085282860647
-89.5,-67.5,408.4340310556218
-89.5,-66.5,408.440860991651
-89.5,-65.5,408.434019379988
-89.5,-64.5,408.43402769566126
-89.5,-63.5,408.4340307545787
-89.5,-62.5,408.4408690570504
-89.5,-61.5,408.4340442021757
-89.5,-60.5,408.4408804232384
-89.5,-59.5,408.43404290130576
-89.5,-58.5,408.4340304811204
-89.5,-57.5,408.4340506519979
-89.5,-56.5,408.434039149147
-89.5,-55.5,408.4340631992055
-89.5,-54.5,408.4409092710485
-89.5,-53.5,408.4409051838738
-89.5,-52.5,408.4340741567109
-89.5,-51.5,408.43404889915377
-89.5,-50.5,408.434064998528
-89.5,-49.5,408.434050359339
-89.5,-48.5,408.4340757659587
-89.5,-47.5,408.4409207762889
-89.5,-46.5,408.4340829427558
-89.5,-45.5,408.44091873784
-89.5,-44.5,408.4409268535175
-89.5,-43.5,408.4409267845546
-89.5,-42.5,408.4409227498832
-89.5,-41.5,408.4340766746328
-89.5,-40.5,408.4409318488461
-89.5,-39.5,408.4409341474347
-89.5,-38.5,408.4409329971826
-89.5,-37.5,408.4340626172208
-89.5,-36.5,408.43406293986055
-89.5,-35.5,408.4340932254564
-89.5,-34.5,408.44093475382033
-89.5,-33.5,408.43409464641707
-89.5,-32.5,408.4340903909319
-89.5,-31.5,408.4340854867465
-89.5,-30.5,408.4340684059416
-89.5,-29.5,408.4340699117389
-89.5,-28.5,408.4340947061229
-89.5,-27.5,408.4340908720687
-89.5,-26.5,408.43407683816633
-89.5,-25.5,408.44092803464815
-89.5,-24.5,408.43407592485386
-89.5,-23.5,408.4340764536879
-89.5,-22.5,408.4340848418308
-89.5,-21.5,408.4409176392542
-89.5,-20.5,408.4409147199388
-89.5,-19.5,408.4409109864973
-89.5,-18.5,408.4409116686925
-89.5,-17.5,408.4341003527565
-89.5,-16.5,408.4340953698736
-89.5,-15.5,408.4340697745124
-89.5,-14.5,408.4408958500299
-89.5,-13.5,408.4341027072712
-89.5,-12.5,408.4340863113151
-89.5,-11.5,408.44088957824135
-89.5,-10.5,408.4340962273084
-89.5,-9.5,408.43408679314894
-89.5,-8.5,408.44087885969344
-89.5,-7.5,408.4408754092189
-89.5,-6.5,408.4340798923392
-89.5,-5.5,408.4340863732737
-89.5,-4.5,408.4408596482441
-89.5,-3.5,408.4408526351722
-89.5,-2.5,408.4340742864948
-89.5,-1.5,408.4340756911327
-89.5,-0.5,408.4340888487143
-89.5,0.5,408.4129161501824
-89.5,1.5,408.4060035606898
-89.5,2.5,408.4060088454507
-89.5,3.5,408.4128935816924
-89.5,4.5,408.41288992167415
-89.5,5.5,408.4059862324572
-89.5,6.5,408.4059890466199
-89.5,7.5,408.40598444459897
-89.5,8.5,408.4059660876404
-89.5,9.5,408.4059690378271
-89.5,10.5,408.4128483337588
-89.5,11.5,408.4059375778042
-89.5,12.5,408.40594940876935
-89.5,13.5,408.4059242533047
-89.5,14.5,408.4059301027373
-89.5,15.5,408.4059106642775
-89.5,16.5,408.4127917501402
-89.5,17.5,408.40589342656347
-89.5,18.5,408.4058858752474
-89.5,19.5,408.4058859219509
-89.5,20.5,408.4058739973364
-89.5,21.5,408.4058827950316
-89.5,22.5,408.41273476314905
-89.5,23.5,408.4127284292909
-89.5,24.5,408.4058401025871
-89.5,25.5,408.4058552384004
-89.5,26.5,408.405852103221
-89.5,27.5,408.4058382433224
-89.5,28.5,408.405833598108
-89.5,29.5,408.4058299244434
-89.5,30.5,408.40580087479606
-89.5,31.5,408.4126553903553
-89.5,32.5,408.4057837369856
-89.5,33.5,408.4126390740014
-89.5,34.5,408.4126245199507
-89.5,35.5,408.4126162902169
-89.5,36.5,408.4057571010253
-89.5,37.5,408.405771435895
-89.5,38.5,408.4057483662313
-89.5,39.5,408.4057471319639
-89.5,40.5,408.4057379766134
-89.5,41.5,408.4057228287641
-89.5,42.5,408.41254505777374
-89.5,43.5,408.4057127837293
-89.5,44.5,408.4057169758001
-89.5,45.5,408.40571909037953
-89.5,46.5,408.4124934272995
-89.5,47.5,408.4124866260762
-89.5,48.5,408.4124765059026
-89.5,49.5,408.4056884499981
-89.5,50.5,408.40566290397993
-89.5,51.5,408.40565710366144
-89.5,52.5,408.4056607126376
-89.5,53.5,408.4056575942251
-89.5,54.5,408.4056505955804
-89.5,55.5,408.4056282566564
-89.5,56.5,408.4123889361418
-89.5,57.5,408.40561300703433
-89.5,58.5,408.41237397594784
-89.5,59.5,408.4123555935988
-89.5,60.5,408.4055909392532
-89.5,61.5,408.4055955002173
-89.5,62.5,408.4055768359545
-89.5,63.5,408.4055883319781
-89.5,64.5,408.4123023969476
-89.5,65.5,408.4122920911829
-89.5,66.5,408.40557378558026
-89.5,67.5,408.4055488900378
-89.5,68.5,408.4122624177817
-89.5,69.5,408.4055565693394
-89.5,70.5,408.4122388873548
-89.5,71.5,408.4055256424092
-89.5,72.5,408.3861528670861
-89.5,73.5,408.3861260913748
-89.5,74.5,408.3861001237425
-89.5,75.5,408.3792362711029
-89.5,76.5,408.386047178355
-89.5,77.5,408.3791840940637
-89.5,78.5,408.3791629551429
-89.5,79.5,408.37914057784656
-89.5,80.5,408.38594496377857
-89.5,81.5,408.3791083167232
-89.5,82.5,408.3790658560116
-89.5,83.5,408.3790449662673
-89.5,84.5,408.385851199404
-89.5,85.5,408.3858271845014
-89.5,86.5,408.3789717731727
-89.5,87.5,408.3857870321417
-89.5,88.5,408.378953395056
-89.5,89.5,408.3789344079556
-89.5,90.5,408.3789113833215
-89.5,91.5,408.3856988177407
-89.5,92.5,408.3788590525483
-89.5,93.5,408.3788529001101
-89.5,94.5,408.37882019979287
-89.5,95.5,408.3788168298146
-89.5,96.5,408.3788043780651
-89.5,97.5,408.3856014100933
-89.5,98.5,408.385578379762
-89.5,99.5,408.37874116118905
-89.5,100.5,408.3787246233151
-89.5,101.5,408.3787114589082
-89.5,102.5,408.378705966159
-89.5,103.5,408.3855133295017
-89.5,104.5,408.37869340618215
-89.5,105.5,408.3786844214308
-89.5,106.5,408.3786616896175
-89.5,107.5,408.3786652241303
-89.5,108.5,408.3786389998759
-89.5,109.5,408.38544756359687
-89.5,110.5,408.3854404209226
-89.5,111.5,408.3854322362273
-89.5,112.5,408.3854311293966
-89.5,113.5,408.3854130750352
-89.5,114.5,408.3786162797976
-89.5,115.5,408.3853969945208
-89.5,116.5,408.3786088693
-89.5,117.5,408.3785907543671
-89.5,118.5,408.3853810262126
-89.5,119.5,408.3786039368341
-89.5,120.5,408.3786074870187
-89.5,121.5,408.3786091137763
-89.5,122.5,408.3853691660258
-89.5,123.5,408.3785916967411
-89.5,124.5,408.3785930907597
-89.5,125.5,408.3785862497533
-89.5,126.5,408.3786068645724
-89.5,127.5,408.3785970341568
-89.5,128.5,408.37861052632513
-89.5,129.5,408.3853880905756
-89.5,130.5,408.3786179873425
