lat,lon,mean_co2
-88.5,158.5,396.1472276042754
-88.5,159.5,396.1471770442199
-88.5,160.5,396.1471388568816
-88.5,161.5,396.147077454756
-88.5,162.5,396.1521640633345
-88.5,163.5,396.1470214590439
-88.5,164.5,396.1519191072847
-88.5,165.5,396.15188239152656
-88.5,166.5,396.1570183408399
-88.5,167.5,396.1518069190654
-88.5,168.5,396.1517696125056
-88.5,169.5,396.15688774828266
-88.5,170.5,396.1568520040455
-88.5,171.5,396.1568115444586
-88.5,172.5,396.1516249842201
-88.5,173.5,396.15674915872256
-88.5,174.5,396.15157915575617
-88.5,175.5,396.1515494335248
-88.5,176.5,396.1515406981589
-88.5,177.5,396.1515368607885
-88.5,178.5,396.15662928636095
-88.5,179.5,396.1566097945282
-87.5,-179.5,396.153242416354
-87.5,-178.5,396.1531878009277
-87.5,-177.5,396.14835963078826
-87.5,-176.5,396.1530981399279
-87.5,-175.5,396.1482912618376
-87.5,-174.5,396.1530333214921
-87.5,-173.5,396.15300313402986
-87.5,-172.5,396.1926391755469
-87.5,-171.5,396.197593961816
-87.5,-170.5,396.19741178273983
-87.5,-169.5,396.1972478437168
-87.5,-168.5,396.1919789736282
-87.5,-167.5,396.1969546358636
-87.5,-166.5,396.1917136432661
-87.5,-165.5,396.1966796866319
-87.5,-164.5,396.1965758980486
-87.5,-163.5,396.19137297848863
-87.5,-162.5,396.19634989554015
-87.5,-161.5,396.1911826637942
-87.5,-160.5,396.1961727082774
-87.5,-159.5,396.19609431119954
-87.5,-158.5,396.1909892329129
-87.5,-157.5,396.1909464787977
-87.5,-156.5,396.1959379599653
-87.5,-155.5,396.1958994933448
-87.5,-154.5,396.1908583811923
-87.5,-153.5,396.21407195128415
-87.5,-152.5,396.2091093783869
-87.5,-151.5,396.2092497131287
-87.5,-150.5,396.2093900491855
-87.5,-149.5,396.21456592350575
-87.5,-148.5,396.2147215298487
-87.5,-147.5,396.21488112884896
-87.5,-146.5,396.2100429307389
-87.5,-145.5,396.21023209855207
-87.5,-144.5,396.2154085628396
-87.5,-143.5,396.2106332408797
-87.5,-142.5,396.21084726264166
-87.5,-141.5,396.2110658545482
-87.5,-140.5,396.216237992727
-87.5,-139.5,396.2164715444101
-87.5,-138.5,396.2167067812547
-87.5,-137.5,396.21204989325634
-87.5,-136.5,396.21721130827154
-87.5,-135.5,396.2126008798974
-87.5,-134.5,396.2128851638409
-87.5,-133.5,396.2079904558244
-87.5,-132.5,396.2082067543897
-87.5,-131.5,396.2084314194669
-87.5,-130.5,396.21344185286137
-87.5,-129.5,396.20889835342746
-87.5,-128.5,396.20914266736594
-87.5,-127.5,396.2141696891839
-87.5,-126.5,396.214423269138
-87.5,-125.5,396.2146754155869
-87.5,-124.5,396.2101474267769
-87.5,-123.5,396.21041363493936
-87.5,-122.5,396.21546988754193
-87.5,-121.5,396.2157437252211
-87.5,-120.5,396.2112211903872
-87.5,-119.5,396.216295883452
-87.5,-118.5,396.2165807869633
-87.5,-117.5,396.2120632052
-87.5,-116.5,396.2123500612116
-87.5,-115.5,396.2126460948508
-87.5,-114.5,396.2154068623833
-87.5,-113.5,396.2204969704675
-87.5,-112.5,396.2155592729008
-87.5,-111.5,396.2156316572246
-87.5,-110.5,396.220792808957
-87.5,-109.5,396.2208959538382
-87.5,-108.5,396.2209993153775
-87.5,-107.5,396.21596470790166
-87.5,-106.5,396.2160515146677
-87.5,-105.5,396.2161358995064
-87.5,-104.5,396.216224622544
