lat,lon,growth_rate
-88.5,-91.5,2.43811429553125
-88.5,-90.5,2.437447690410636
-88.5,-89.5,2.437979462728265
-88.5,-88.5,2.437342310583176
-88.5,-87.5,2.437840388790562
-88.5,-86.5,2.4372329646639628
-88.5,-85.5,2.4377059867585444
-88.5,-84.5,2.437635704843956
-88.5,-83.5,2.437054541971236
-88.5,-82.5,2.4370018807211977
-88.5,-81.5,2.435756971870319
-88.5,-80.5,2.435193203661697
-88.5,-79.5,2.435169105749424
-88.5,-78.5,2.435680811970599
-88.5,-77.5,2.435126918540732
-88.5,-76.5,2.435637236577349
-88.5,-75.5,2.435077853576104
-88.5,-74.5,2.4350613582718665
-88.5,-73.5,2.435037809644257
-88.5,-72.5,2.4355606540064514
-88.5,-71.5,2.435008959152526
-88.5,-70.5,2.4350038230144264
-88.5,-69.5,2.435526054637762
-88.5,-68.5,2.4355187680127983
-88.5,-67.5,2.434973305857397
-88.5,-66.5,2.4355037130370647
-88.5,-65.5,2.4349387534205107
-88.5,-64.5,2.4354859375860087
-88.5,-63.5,2.4354873103243904
-88.5,-62.5,2.435482895149562
-88.5,-61.5,2.4370971717028738
-88.5,-60.5,2.437082830154054
-88.5,-59.5,2.437080681973669
-88.5,-58.5,2.4367843858409515
-88.5,-57.5,2.4370697086791324
-88.5,-56.5,2.4367685783398656
-88.5,-55.5,2.4367711272367387
-88.5,-54.5,2.437067625104021
-88.5,-53.5,2.436772048823798
-88.5,-52.5,2.437060344357405
-88.5,-51.5,2.4362251591424524
-88.5,-50.5,2.4358232877459614
-88.5,-49.5,2.4358598235994577
-88.5,-48.5,2.436370574077785
-88.5,-47.5,2.4364213130599524
-88.5,-46.5,2.43599357657979
-88.5,-45.5,2.4365263581601653
-88.5,-44.5,2.436586223896768
-88.5,-43.5,2.436634918157665
-88.5,-42.5,2.436155379753245
-88.5,-41.5,2.4362203393518485
-88.5,-40.5,2.4368117348840883
-88.5,-39.5,2.436321849033675
-88.5,-38.5,2.436944367673106
-88.5,-37.5,2.4364148696718644
-88.5,-36.5,2.4370728809783486
-88.5,-35.5,2.4371440021262174
-88.5,-34.5,2.437218271509664
-88.5,-33.5,2.4372826523695608
-88.5,-32.5,2.4366996738010585
-88.5,-31.5,2.437433424741698
-88.5,-30.5,2.436812483632991
-88.5,-29.5,2.436872492098985
-88.5,-28.5,2.4376565671684034
-88.5,-27.5,2.437739772768168
-88.5,-26.5,2.4370526061801456
-88.5,-25.5,2.437115572464052
-88.5,-24.5,2.437176373905686
-88.5,-23.5,2.438063141353382
-88.5,-22.5,2.4373042086004943
-88.5,-21.5,2.4382311060660413
-88.5,-20.5,2.4374343846150737
-88.5,-19.5,2.438308371095445
-88.5,-18.5,2.437615541388596
-88.5,-17.5,2.438551477012254
-88.5,-16.5,2.4378381344660056
-88.5,-15.5,2.4387970678290003
-88.5,-14.5,2.4389234930075645
-88.5,-13.5,2.439034199955529
-88.5,-12.5,2.439171876416083
-88.5,-11.5,2.438324352534039
-88.5,-10.5,2.4384318351319507
-88.5,-9.5,2.4367708303205404
-88.5,-8.5,2.4368501743462048
-88.5,-7.5,2.4369277672484486
-88.5,-6.5,2.4370072385692083
-88.5,-5.5,2.4370928232418123
-88.5,-4.5,2.438611074567916
-88.5,-3.5,2.4387127760766703
-88.5,-2.5,2.4388257599961207
-88.5,-1.5,2.4374188843222555
-88.5,-0.5,2.4390412971679325
-88.5,0.5,2.439155190125064
-88.5,1.5,2.437654620137664
-88.5,2.5,2.4393737396327424
-88.5,3.5,2.437817435161492
-88.5,4.5,2.4395945256928826
-88.5,5.5,2.439702938356163
-88.5,6.5,2.439809133196832
-88.5,7.5,2.438127131889076
-88.5,8.5,2.4382061090026923
-88.5,9.5,2.438294996968523
-88.5,10.5,2.4376127665852323
-88.5,11.5,2.437718578259421
-88.5,12.5,2.439631887185328
-88.5,13.5,2.437874772592295
-88.5,14.5,2.4379884710625674
-88.5,15.5,2.438076914353473
-88.5,16.5,2.438159528413962
-88.5,17.5,2.4382463064559943
-88.5,18.5,2.438322542318815
-88.5,19.5,2.4383918467341346
-88.5,20.5,2.436095308162237
-88.5,21.5,2.436162717285072
-88.5,22.5,2.4388262708349657
-88.5,23.5,2.438932105552737
-88.5,24.5,2.436417067606385
-88.5,25.5,2.4364727931424
-88.5,26.5,2.436540867769964
-88.5,27.5,2.436616558137928
-88.5,28.5,2.439443191421901
-88.5,29.5,2.436726916640225
-88.5,30.5,2.439629756532838
-88.5,31.5,2.436895939159058
-88.5,32.5,2.439822704037056
-88.5,33.5,2.437010011081952
-88.5,34.5,2.4400020805690588
-88.5,35.5,2.437136188724253
-88.5,36.5,2.4371680152414115
-88.5,37.5,2.4402785037144668
-88.5,38.5,2.4373172675544765
-88.5,39.5,2.437345973550748
-88.5,40.5,2.437397792489378
-88.5,41.5,2.437492765938771
-88.5,42.5,2.437533079747766
-88.5,43.5,2.440746514970897
-88.5,44.5,2.437631647693138
-88.5,45.5,2.440896791027797
-88.5,46.5,2.440973798198115
-88.5,47.5,2.437787463207997
-88.5,48.5,2.4377925565049168
-88.5,49.5,2.4378732630219133
-88.5,50.5,2.437904593348321
-88.5,51.5,2.4379462463937216
-88.5,52.5,2.435791904827397
-88.5,53.5,2.4358494505872272
-88.5,54.5,2.4395069040614885
-88.5,55.5,2.4359198207251893
-88.5,56.5,2.4359409608116493
-88.5,57.5,2.4359705891822045
-88.5,58.5,2.4360253881888525
-88.5,59.5,2.439757806664545
-88.5,60.5,2.4360693647618064
-88.5,61.5,2.439843871722473
-88.5,62.5,2.440428872880432
-88.5,63.5,2.436735017158753
-88.5,64.5,2.436788967044606
-88.5,65.5,2.440623618084885
-88.5,66.5,2.43685996492826
-88.5,67.5,2.440735674352652
-88.5,68.5,2.436941178443078
-88.5,69.5,2.4408414905444715
-88.5,70.5,2.4370145401831564
-88.5,71.5,2.4409430821528986
-88.5,72.5,2.4409921593889976
-88.5,73.5,2.4371910322698795
-88.5,74.5,2.4372214164586694
-88.5,75.5,2.437219137524892
-88.5,76.5,2.4372642517010945
-88.5,77.5,2.4373300424543918
-88.5,78.5,2.441224275350009
-88.5,79.5,2.4373877253605087
-88.5,80.5,2.437403173973962
-88.5,81.5,2.437452787429777
-88.5,82.5,2.440541020269165
-88.5,83.5,2.4405759769134647
-88.5,84.5,2.4364403923275404
-88.5,85.5,2.4365004002343653
-88.5,86.5,2.4364983694626403
-88.5,87.5,2.440683551925531
-88.5,88.5,2.440707096741505
-88.5,89.5,2.4365906128268198
-88.5,90.5,2.4365998939723
-88.5,91.5,2.436630120847667
-88.5,92.5,2.4372496238903523
-88.5,93.5,2.4414814783683028
-88.5,94.5,2.437337646806668
-88.5,95.5,2.437347606258868
-88.5,96.5,2.441597832006209
-88.5,97.5,2.4374152219903635
-88.5,98.5,2.441653940229287
-88.5,99.5,2.4375137691636724
-88.5,100.5,2.437546001018404
-88.5,101.5,2.437573105507965
-88.5,102.5,2.441749153583657
-88.5,103.5,2.4375942171057545
-88.5,104.5,2.4376466260811758
-88.5,105.5,2.4376471752111115
-88.5,106.5,2.4376479863268514
-88.5,107.5,2.4376723739555928
-88.5,108.5,2.4418080955113624
-88.5,109.5,2.441809113860245
-88.5,110.5,2.44180876167394
-88.5,111.5,2.437713832393115
-88.5,112.5,2.437732680389672
-88.5,113.5,2.437754475740178
-88.5,114.5,2.441782403704281
-88.5,115.5,2.437742196678869
-88.5,116.5,2.437791572802837
-88.5,117.5,2.4377452350796034
-88.5,118.5,2.437789206336845
-88.5,119.5,2.4377917388683272
-88.5,120.5,2.437765936778362
-88.5,121.5,2.4377482639447408
-88.5,122.5,2.4416155005076803
-88.5,123.5,2.4377285168703797
-88.5,124.5,2.4375204840546303
-88.5,125.5,2.4375340220725548
-88.5,126.5,2.4375091034179945
-88.5,127.5,2.437467627812282
