lat,lon,mean_co2
-89.5,151.5,403.54002761250246
-89.5,152.5,403.53585803111343
-89.5,153.5,403.5358541908772
-89.5,154.5,403.5358633193736
-89.5,155.5,403.5400174554933
-89.5,156.5,403.54000967066446
-89.5,157.5,403.5400066448208
-89.5,158.5,403.5400022235914
-89.5,159.5,403.535858588666
-89.5,160.5,403.5399973816345
-89.5,161.5,403.5399975178394
-89.5,162.5,403.5358649528414
-89.5,163.5,403.5399914141328
-89.5,164.5,403.53587205344127
-89.5,165.5,403.539983353124
-89.5,166.5,403.539976735926
-89.5,167.5,403.53587199524986
-89.5,168.5,403.5399751568521
-89.5,169.5,403.5358771294765
-89.5,170.5,403.5399714458628
-89.5,171.5,403.5399649724741
-89.5,172.5,403.53588191849934
-89.5,173.5,403.5399629400747
-89.5,174.5,403.5399607685168
-89.5,175.5,403.5358926722951
-89.5,176.5,403.5358921916958
-89.5,177.5,403.5399531266612
-89.5,178.5,403.5399557988106
-89.5,179.5,403.5359020202674
-88.5,-179.5,403.5165817071132
-88.5,-178.5,403.51250134062826
-88.5,-177.5,403.5125403155683
-88.5,-176.5,403.5166482605849
-88.5,-175.5,403.5126095210099
-88.5,-174.5,403.5126530514253
-88.5,-173.5,403.51671538107377
-88.5,-172.5,403.5167466359518
-88.5,-171.5,403.5167675737305
-88.5,-170.5,403.5167955602628
-88.5,-169.5,403.512838515253
-88.5,-168.5,403.51684542083154
-88.5,-167.5,403.5129109761998
-88.5,-166.5,403.51690227332494
-88.5,-165.5,403.5130004559363
-88.5,-164.5,403.5169541147064
-88.5,-163.5,403.5319663143804
-88.5,-162.5,403.53199235736514
-88.5,-161.5,403.5358470729885
-88.5,-160.5,403.5320623563297
-88.5,-159.5,403.535904283837
-88.5,-158.5,403.5321302426933
-88.5,-157.5,403.53218042273744
-88.5,-156.5,403.5359956198424
-88.5,-155.5,403.53227895482144
-88.5,-154.5,403.53606203561856
-88.5,-153.5,403.54179654811566
-88.5,-152.5,403.5418182785257
-88.5,-151.5,403.53812762007846
-88.5,-150.5,403.5381481492148
-88.5,-149.5,403.538186467956
-88.5,-148.5,403.5418810302883
-88.5,-147.5,403.5418919598664
-88.5,-146.5,403.5382404574599
-88.5,-145.5,403.54192299496975
-88.5,-144.5,403.538291104302
-88.5,-143.5,403.5419534291967
-88.5,-142.5,403.5419605726599
-88.5,-141.5,403.5419762087733
-88.5,-140.5,403.5419850438357
-88.5,-139.5,403.538382094841
-88.5,-138.5,403.5383973747227
-88.5,-137.5,403.5384089776307
-88.5,-136.5,403.5420344478375
-88.5,-135.5,403.54203993602783
-88.5,-134.5,403.5384500308607
-88.5,-133.5,403.5540544362575
-88.5,-132.5,403.55761771166425
-88.5,-131.5,403.55416218841685
-88.5,-130.5,403.5542130751627
-88.5,-129.5,403.5542661111501
-88.5,-128.5,403.5578098801749
-88.5,-127.5,403.5578651853541
-88.5,-126.5,403.5544412689911
-88.5,-125.5,403.55450174355286
-88.5,-124.5,403.55455353623006
-88.5,-123.5,403.5843562806589
-88.5,-122.5,403.58089872586345
-88.5,-121.5,403.58436205928354
-88.5,-120.5,403.5808955318848
-88.5,-119.5,403.5843608639671
-88.5,-118.5,403.584360172045
-88.5,-117.5,403.58088254920096
-88.5,-116.5,403.5843503231597
-88.5,-115.5,403.5808744513681
-88.5,-114.5,403.5808786274346
-88.5,-113.5,403.5843384566481
-88.5,-112.5,403.5843289011335
-88.5,-111.5,403.58085210320064
-88.5,-110.5,403.5808346187497
-88.5,-109.5,403.5842988675535
-88.5,-108.5,403.580817613338
-88.5,-107.5,403.58427501797024
-88.5,-106.5,403.5807778036299
-88.5,-105.5,403.5807620631842
-88.5,-104.5,403.5842311113564
-88.5,-103.5,403.5807329692906
-88.5,-102.5,403.5841930906869
-88.5,-101.5,403.5841784572368
-88.5,-100.5,403.5841557606138
-88.5,-99.5,403.5841339188921
-88.5,-98.5,403.5841131995875
-88.5,-97.5,403.5840895108041
-88.5,-96.5,403.5805722354853
-88.5,-95.5,403.5805599696502
-88.5,-94.5,403.5840128042725
-88.5,-93.5,403.58049793567136
-88.5,-92.5,403.5804648899541
-88.5,-91.5,403.6217398073385
-88.5,-90.5,403.6182750151192
-88.5,-89.5,403.6216871367576
-88.5,-88.5,403.61823072327377
-88.5,-87.5,403.6216309544651
-88.5,-86.5,403.6181780169529
-88.5,-85.5,403.6215723714896
-88.5,-84.5,403.6215426687231
-88.5,-83.5,403.6180751877547
-88.5,-82.5,403.6180464020716
-88.5,-81.5,403.6040824293914
-88.5,-80.5,403.60063065781065
-88.5,-79.5,403.6006065495615
-88.5,-78.5,403.60402374036505
-88.5,-77.5,403.600555273803
-88.5,-76.5,403.60398095365423
